dgp,N,T,T_N,trial,method,precision,recall,f1,hub_recovery,net_density
garch_factor,50,60,1.2,0,LASSO,0.06666666666666667,0.016,0.025806451612903226,0.2,0.012244897959183673
garch_factor,50,60,1.2,1,OLS,0.10382513661202186,0.152,0.12337662337662338,0.2,0.0746938775510204
garch_factor,50,60,1.2,1,LASSO,0.10344827586206896,0.024,0.03896103896103896,0.0,0.01183673469387755
garch_factor,50,60,1.2,2,OLS,0.1366120218579235,0.2,0.16233766233766234,0.2,0.0746938775510204
garch_factor,50,60,1.2,2,LASSO,0.4375,0.056,0.09929078014184398,0.4,0.006530612244897959
garch_factor,50,60,1.2,3,OLS,0.10426540284360189,0.176,0.13095238095238096,0.0,0.08612244897959184
garch_factor,50,60,1.2,3,LASSO,0.2222222222222222,0.032,0.055944055944055944,0.2,0.007346938775510204
garch_factor,50,60,1.2,4,OLS,0.09574468085106383,0.144,0.11501597444089456,0.0,0.07673469387755102
garch_factor,50,60,1.2,4,LASSO,0.10714285714285714,0.024,0.0392156862745098,0.2,0.011428571428571429
garch_factor,50,60,1.2,5,OLS,0.10144927536231885,0.168,0.12650602409638553,0.0,0.08448979591836735
garch_factor,50,60,1.2,5,LASSO,0.11627906976744186,0.04,0.05952380952380952,0.0,0.017551020408163264
garch_factor,50,60,1.2,6,OLS,0.04265402843601896,0.072,0.05357142857142857,0.0,0.08612244897959184
garch_factor,50,60,1.2,6,LASSO,0.0945945945945946,0.056,0.07035175879396985,0.0,0.030204081632653063
garch_factor,50,60,1.2,7,OLS,0.08994708994708994,0.136,0.10828025477707007,0.2,0.07714285714285714
garch_factor,50,60,1.2,7,LASSO,0.07142857142857142,0.024,0.03592814371257485,0.0,0.017142857142857144
garch_factor,50,60,1.2,8,OLS,0.10599078341013825,0.184,0.13450292397660818,0.0,0.08857142857142856
garch_factor,50,60,1.2,8,LASSO,0.3333333333333333,0.048,0.08391608391608392,0.0,0.007346938775510204
garch_factor,50,60,1.2,9,OLS,0.10365853658536585,0.136,0.11764705882352941,0.0,0.06693877551020408
garch_factor,50,60,1.2,9,LASSO,0.11538461538461539,0.024,0.039735099337748346,0.0,0.010612244897959184
garch_factor,50,60,1.2,10,OLS,0.14367816091954022,0.2,0.16722408026755853,0.0,0.07102040816326531
garch_factor,50,60,1.2,10,LASSO,0.15384615384615385,0.032,0.052980132450331126,0.0,0.010612244897959184
garch_factor,50,60,1.2,11,OLS,0.1317365269461078,0.176,0.1506849315068493,0.0,0.06816326530612245
garch_factor,50,60,1.2,11,LASSO,0.2916666666666667,0.056,0.09395973154362416,0.2,0.009795918367346938
garch_factor,50,60,1.2,12,OLS,0.1165644171779141,0.152,0.13194444444444445,0.4,0.06653061224489797
garch_factor,50,60,1.2,12,LASSO,0.136986301369863,0.08,0.10101010101010101,0.2,0.02979591836734694
garch_factor,50,60,1.2,13,OLS,0.10619469026548672,0.192,0.13675213675213677,0.0,0.09224489795918367
garch_factor,50,60,1.2,13,LASSO,0.18181818181818182,0.016,0.029411764705882353,0.2,0.004489795918367347
garch_factor,50,60,1.2,14,OLS,0.15723270440251572,0.2,0.176056338028169,0.2,0.06489795918367347
garch_factor,50,60,1.2,14,LASSO,0.3076923076923077,0.032,0.057971014492753624,0.4,0.005306122448979592
garch_factor,50,60,1.2,15,OLS,0.17037037037037037,0.184,0.17692307692307693,0.0,0.05510204081632653
garch_factor,50,60,1.2,15,LASSO,0.4,0.032,0.05925925925925926,0.4,0.004081632653061225
garch_factor,50,60,1.2,16,OLS,0.1346153846153846,0.224,0.16816816816816818,0.2,0.08489795918367347
garch_factor,50,60,1.2,16,LASSO,0.275,0.088,0.13333333333333333,0.2,0.0163265306122449
garch_factor,50,60,1.2,17,OLS,0.0967741935483871,0.12,0.10714285714285714,0.0,0.06326530612244897
garch_factor,50,60,1.2,17,LASSO,0.08333333333333333,0.008,0.014598540145985401,0.0,0.004897959183673469
garch_factor,50,60,1.2,18,OLS,0.11764705882352941,0.176,0.14102564102564102,0.0,0.0763265306122449
garch_factor,50,60,1.2,18,LASSO,0.23076923076923078,0.024,0.043478260869565216,0.2,0.005306122448979592
garch_factor,50,60,1.2,19,OLS,0.1348314606741573,0.192,0.15841584158415842,0.0,0.07265306122448979
garch_factor,50,60,1.2,19,LASSO,0.41379310344827586,0.096,0.15584415584415584,0.4,0.01183673469387755
garch_factor,50,60,1.2,20,OLS,0.12653061224489795,0.248,0.16756756756756758,0.4,0.1
garch_factor,50,60,1.2,20,LASSO,0.0979020979020979,0.112,0.1044776119402985,0.0,0.05836734693877551
garch_factor,50,60,1.2,21,OLS,0.12135922330097088,0.2,0.1510574018126888,0.2,0.08408163265306122
garch_factor,50,60,1.2,21,LASSO,0.3333333333333333,0.064,0.10738255033557047,0.0,0.009795918367346938
garch_factor,50,60,1.2,22,OLS,0.10628019323671498,0.176,0.13253012048192772,0.0,0.08448979591836735
garch_factor,50,60,1.2,22,LASSO,0.1076923076923077,0.056,0.07368421052631578,0.0,0.026530612244897958
garch_factor,50,60,1.2,23,OLS,0.14864864864864866,0.176,0.16117216117216118,0.0,0.060408163265306125
garch_factor,50,60,1.2,23,LASSO,0.20588235294117646,0.056,0.0880503144654088,0.0,0.013877551020408163
garch_factor,50,60,1.2,24,OLS,0.1270718232044199,0.184,0.1503267973856209,0.2,0.07387755102040816
garch_factor,50,60,1.2,24,LASSO,0.42857142857142855,0.048,0.08633093525179857,0.0,0.005714285714285714
garch_factor,50,60,1.2,25,OLS,0.1,0.12,0.10909090909090909,0.2,0.061224489795918366
garch_factor,50,60,1.2,25,LASSO,0.0,0.0,0.0,0.2,0.006122448979591836
garch_factor,50,60,1.2,26,OLS,0.12903225806451613,0.224,0.16374269005847952,0.2,0.08857142857142856
garch_factor,50,60,1.2,26,LASSO,0.23529411764705882,0.064,0.10062893081761007,0.0,0.013877551020408163
garch_factor,50,60,1.2,27,OLS,0.14189189189189189,0.168,0.15384615384615385,0.0,0.060408163265306125
garch_factor,50,60,1.2,27,LASSO,0.09090909090909091,0.032,0.047337278106508875,0.0,0.017959183673469388
garch_factor,50,60,1.2,28,OLS,0.11794871794871795,0.184,0.14375,0.4,0.07959183673469387
garch_factor,50,60,1.2,28,LASSO,0.18518518518518517,0.04,0.06578947368421052,0.4,0.011020408163265306
garch_factor,50,60,1.2,29,OLS,0.16759776536312848,0.24,0.19736842105263158,0.2,0.07306122448979592
garch_factor,50,60,1.2,29,LASSO,0.25,0.064,0.10191082802547771,0.0,0.013061224489795919
garch_factor,50,60,1.2,30,OLS,0.10559006211180125,0.136,0.11888111888111888,0.2,0.06571428571428571
garch_factor,50,60,1.2,30,LASSO,0.25,0.032,0.05673758865248227,0.2,0.006530612244897959
garch_factor,50,60,1.2,31,OLS,0.12269938650306748,0.16,0.1388888888888889,0.2,0.06653061224489797
garch_factor,50,60,1.2,31,LASSO,0.2,0.04,0.06666666666666667,0.4,0.01020408163265306
garch_factor,50,60,1.2,32,OLS,0.14634146341463414,0.192,0.16608996539792387,0.0,0.06693877551020408
garch_factor,50,60,1.2,32,LASSO,0.2857142857142857,0.032,0.05755395683453238,0.0,0.005714285714285714
garch_factor,50,60,1.2,33,OLS,0.15730337078651685,0.224,0.1848184818481848,0.0,0.07265306122448979
garch_factor,50,60,1.2,33,LASSO,0.10526315789473684,0.016,0.027777777777777776,0.0,0.007755102040816327
garch_factor,50,60,1.2,34,OLS,0.10559006211180125,0.136,0.11888111888111888,0.4,0.06571428571428571
garch_factor,50,60,1.2,34,LASSO,0.028985507246376812,0.016,0.020618556701030927,0.0,0.02816326530612245
garch_factor,50,60,1.2,35,OLS,0.10625,0.136,0.11929824561403508,0.4,0.0653061224489796
garch_factor,50,60,1.2,35,LASSO,0.14285714285714285,0.04,0.0625,0.4,0.014285714285714285
garch_factor,50,60,1.2,36,OLS,0.15757575757575756,0.208,0.1793103448275862,0.2,0.0673469387755102
garch_factor,50,60,1.2,36,LASSO,0.4375,0.056,0.09929078014184398,0.4,0.006530612244897959
garch_factor,50,60,1.2,37,OLS,0.1534090909090909,0.216,0.17940199335548174,0.2,0.07183673469387755
garch_factor,50,60,1.2,37,LASSO,0.14285714285714285,0.056,0.08045977011494253,0.2,0.02
garch_factor,50,60,1.2,38,OLS,0.07386363636363637,0.104,0.08637873754152824,0.6,0.07183673469387755
garch_factor,50,60,1.2,38,LASSO,0.058823529411764705,0.008,0.014084507042253521,0.0,0.0069387755102040816
garch_factor,50,60,1.2,39,OLS,0.07960199004975124,0.128,0.09815950920245399,0.0,0.08204081632653061
garch_factor,50,60,1.2,39,LASSO,0.025974025974025976,0.016,0.019801980198019802,0.0,0.03142857142857143
garch_factor,50,60,1.2,40,OLS,0.11851851851851852,0.128,0.12307692307692308,0.0,0.05510204081632653
garch_factor,50,60,1.2,40,LASSO,0.07692307692307693,0.016,0.026490066225165563,0.0,0.010612244897959184
garch_factor,50,60,1.2,41,OLS,0.1095890410958904,0.128,0.11808118081180811,0.0,0.05959183673469388
garch_factor,50,60,1.2,41,LASSO,0.10638297872340426,0.04,0.05813953488372093,0.0,0.019183673469387756
garch_factor,50,60,1.2,42,OLS,0.11578947368421053,0.176,0.13968253968253969,0.2,0.07755102040816327
garch_factor,50,60,1.2,42,LASSO,0.11764705882352941,0.032,0.050314465408805034,0.0,0.013877551020408163
garch_factor,50,60,1.2,43,OLS,0.10416666666666667,0.2,0.136986301369863,0.0,0.09795918367346938
garch_factor,50,60,1.2,43,LASSO,0.047619047619047616,0.008,0.0136986301369863,0.0,0.008571428571428572
garch_factor,50,60,1.2,44,OLS,0.12849162011173185,0.184,0.1513157894736842,0.0,0.07306122448979592
garch_factor,50,60,1.2,44,LASSO,0.29411764705882354,0.08,0.12578616352201258,0.2,0.013877551020408163
garch_factor,50,60,1.2,45,OLS,0.12738853503184713,0.16,0.14184397163120568,0.2,0.06408163265306123
garch_factor,50,60,1.2,45,LASSO,0.037037037037037035,0.008,0.013157894736842105,0.2,0.011020408163265306
garch_factor,50,60,1.2,46,OLS,0.0903954802259887,0.128,0.10596026490066225,0.2,0.07224489795918368
garch_factor,50,60,1.2,46,LASSO,0.07692307692307693,0.008,0.014492753623188406,0.0,0.005306122448979592
garch_factor,50,60,1.2,47,OLS,0.12087912087912088,0.176,0.14332247557003258,0.2,0.07428571428571429
garch_factor,50,60,1.2,47,LASSO,0.2857142857142857,0.032,0.05755395683453238,0.0,0.005714285714285714
garch_factor,50,60,1.2,48,OLS,0.14871794871794872,0.232,0.18125,0.2,0.07959183673469387
garch_factor,50,60,1.2,48,LASSO,0.05970149253731343,0.032,0.041666666666666664,0.2,0.027346938775510202
garch_factor,50,60,1.2,49,OLS,0.13114754098360656,0.192,0.15584415584415584,0.2,0.0746938775510204
garch_factor,50,60,1.2,49,LASSO,0.13636363636363635,0.048,0.07100591715976332,0.2,0.017959183673469388
garch_factor,50,60,1.2,50,OLS,0.16071428571428573,0.216,0.18430034129692832,0.4,0.06857142857142857
garch_factor,50,60,1.2,50,LASSO,0.1111111111111111,0.016,0.027972027972027972,0.0,0.007346938775510204
garch_factor,50,60,1.2,51,OLS,0.09859154929577464,0.168,0.1242603550295858,0.2,0.08693877551020408
garch_factor,50,60,1.2,51,LASSO,0.16666666666666666,0.032,0.053691275167785234,0.0,0.009795918367346938
garch_factor,50,60,1.2,52,OLS,0.15254237288135594,0.216,0.17880794701986755,0.0,0.07224489795918368
garch_factor,50,60,1.2,52,LASSO,0.2222222222222222,0.016,0.029850746268656716,0.2,0.003673469387755102
garch_factor,50,60,1.2,53,OLS,0.15384615384615385,0.208,0.17687074829931973,0.2,0.06897959183673469
garch_factor,50,60,1.2,53,LASSO,0.10638297872340426,0.04,0.05813953488372093,0.2,0.019183673469387756
garch_factor,50,60,1.2,54,OLS,0.1201923076923077,0.2,0.15015015015015015,0.4,0.08489795918367347
garch_factor,50,60,1.2,54,LASSO,0.20588235294117646,0.056,0.0880503144654088,0.0,0.013877551020408163
garch_factor,50,60,1.2,55,OLS,0.10303030303030303,0.136,0.11724137931034483,0.4,0.0673469387755102
garch_factor,50,60,1.2,55,LASSO,0.1,0.032,0.048484848484848485,0.0,0.0163265306122449
garch_factor,50,60,1.2,56,OLS,0.09947643979057591,0.152,0.12025316455696203,0.2,0.07795918367346939
garch_factor,50,60,1.2,56,LASSO,0.08823529411764706,0.024,0.03773584905660377,0.0,0.013877551020408163
garch_factor,50,60,1.2,57,OLS,0.12056737588652482,0.136,0.12781954887218044,0.2,0.05755102040816327
garch_factor,50,60,1.2,57,LASSO,0.22580645161290322,0.056,0.08974358974358974,0.0,0.012653061224489797
garch_factor,50,60,1.2,58,OLS,0.12195121951219512,0.16,0.1384083044982699,0.0,0.06693877551020408
garch_factor,50,60,1.2,58,LASSO,0.15789473684210525,0.024,0.041666666666666664,0.0,0.007755102040816327
garch_factor,50,60,1.2,59,OLS,0.1130952380952381,0.152,0.1296928327645051,0.2,0.06857142857142857
garch_factor,50,60,1.2,59,LASSO,0.2222222222222222,0.048,0.07894736842105263,0.0,0.011020408163265306
garch_factor,50,60,1.2,60,OLS,0.13145539906103287,0.224,0.16568047337278108,0.2,0.08693877551020408
garch_factor,50,60,1.2,60,LASSO,0.1951219512195122,0.064,0.0963855421686747,0.0,0.01673469387755102
garch_factor,50,60,1.2,61,OLS,0.09444444444444444,0.136,0.11147540983606558,0.0,0.07346938775510205
garch_factor,50,60,1.2,61,LASSO,0.04819277108433735,0.032,0.038461538461538464,0.2,0.03387755102040816
garch_factor,50,60,1.2,62,OLS,0.1206896551724138,0.168,0.14046822742474915,0.2,0.07102040816326531
garch_factor,50,60,1.2,62,LASSO,0.125,0.016,0.028368794326241134,0.0,0.006530612244897959
garch_factor,50,60,1.2,63,OLS,0.1360544217687075,0.16,0.14705882352941177,0.2,0.06
garch_factor,50,60,1.2,63,LASSO,0.2727272727272727,0.024,0.04411764705882353,0.2,0.004489795918367347
garch_factor,50,60,1.2,64,OLS,0.15789473684210525,0.216,0.18243243243243243,0.2,0.06979591836734694
garch_factor,50,60,1.2,64,LASSO,0.19047619047619047,0.032,0.0547945205479452,0.4,0.008571428571428572
garch_factor,50,60,1.2,65,OLS,0.16267942583732056,0.272,0.20359281437125748,0.2,0.08530612244897959
garch_factor,50,60,1.2,65,LASSO,0.5333333333333333,0.064,0.11428571428571428,0.4,0.006122448979591836
garch_factor,50,60,1.2,66,OLS,0.12269938650306748,0.16,0.1388888888888889,0.4,0.06653061224489797
garch_factor,50,60,1.2,66,LASSO,0.05405405405405406,0.016,0.024691358024691357,0.2,0.015102040816326531
garch_factor,50,60,1.2,67,OLS,0.0763888888888889,0.088,0.08178438661710037,0.2,0.05877551020408163
garch_factor,50,60,1.2,67,LASSO,0.08823529411764706,0.024,0.03773584905660377,0.2,0.013877551020408163
garch_factor,50,60,1.2,68,OLS,0.14130434782608695,0.208,0.16828478964401294,0.2,0.07510204081632653
garch_factor,50,60,1.2,68,LASSO,0.3333333333333333,0.056,0.0958904109589041,0.0,0.008571428571428572
garch_factor,50,60,1.2,69,OLS,0.125,0.168,0.14334470989761092,0.0,0.06857142857142857
garch_factor,50,60,1.2,69,LASSO,0.23076923076923078,0.072,0.10975609756097561,0.0,0.015918367346938776
garch_factor,50,60,1.2,70,OLS,0.09782608695652174,0.144,0.11650485436893204,0.2,0.07510204081632653
garch_factor,50,60,1.2,70,LASSO,0.1875,0.048,0.07643312101910828,0.0,0.013061224489795919
garch_factor,50,60,1.2,71,OLS,0.13,0.208,0.16,0.0,0.08163265306122448
garch_factor,50,60,1.2,71,LASSO,0.07142857142857142,0.008,0.014388489208633094,0.0,0.005714285714285714
garch_factor,50,60,1.2,72,OLS,0.13829787234042554,0.208,0.16613418530351437,0.4,0.07673469387755102
garch_factor,50,60,1.2,72,LASSO,0.23529411764705882,0.032,0.056338028169014086,0.4,0.0069387755102040816
garch_factor,50,60,1.2,73,OLS,0.11538461538461539,0.144,0.12811387900355872,0.0,0.0636734693877551
garch_factor,50,60,1.2,73,LASSO,0.17647058823529413,0.024,0.04225352112676056,0.0,0.0069387755102040816
garch_factor,50,60,1.2,74,OLS,0.1552511415525114,0.272,0.19767441860465115,0.2,0.08938775510204082
garch_factor,50,60,1.2,74,LASSO,0.1724137931034483,0.04,0.06493506493506493,0.0,0.01183673469387755
garch_factor,50,60,1.2,75,OLS,0.13286713286713286,0.152,0.1417910447761194,0.2,0.05836734693877551
garch_factor,50,60,1.2,75,LASSO,0.09836065573770492,0.048,0.06451612903225806,0.2,0.02489795918367347
garch_factor,50,60,1.2,76,OLS,0.09941520467836257,0.136,0.11486486486486487,0.0,0.06979591836734694
garch_factor,50,60,1.2,76,LASSO,0.15789473684210525,0.048,0.0736196319018405,0.0,0.015510204081632653
garch_factor,50,60,1.2,77,OLS,0.1375,0.176,0.1543859649122807,0.0,0.0653061224489796
garch_factor,50,60,1.2,77,LASSO,0.06666666666666667,0.008,0.014285714285714285,0.2,0.006122448979591836
garch_factor,50,60,1.2,78,OLS,0.12318840579710146,0.136,0.12927756653992395,0.2,0.0563265306122449
garch_factor,50,60,1.2,78,LASSO,0.2727272727272727,0.024,0.04411764705882353,0.0,0.004489795918367347
garch_factor,50,60,1.2,79,OLS,0.13131313131313133,0.208,0.1609907120743034,0.2,0.08081632653061224
garch_factor,50,60,1.2,79,LASSO,0.4375,0.056,0.09929078014184398,0.2,0.006530612244897959
garch_factor,50,60,1.2,80,OLS,0.11794871794871795,0.184,0.14375,0.0,0.07959183673469387
garch_factor,50,60,1.2,80,LASSO,0.12903225806451613,0.032,0.05128205128205128,0.0,0.012653061224489797
garch_factor,50,60,1.2,81,OLS,0.1357142857142857,0.152,0.14339622641509434,0.2,0.05714285714285714
garch_factor,50,60,1.2,81,LASSO,0.125,0.016,0.028368794326241134,0.0,0.006530612244897959
garch_factor,50,60,1.2,82,OLS,0.11979166666666667,0.184,0.14511041009463724,0.2,0.0783673469387755
garch_factor,50,60,1.2,82,LASSO,0.15,0.024,0.041379310344827586,0.0,0.00816326530612245
garch_factor,50,60,1.2,83,OLS,0.16556291390728478,0.2,0.18115942028985507,0.4,0.061632653061224486
garch_factor,50,60,1.2,83,LASSO,0.25,0.04,0.06896551724137931,0.0,0.00816326530612245
garch_factor,50,60,1.2,84,OLS,0.11059907834101383,0.192,0.14035087719298245,0.2,0.08857142857142856
garch_factor,50,60,1.2,84,LASSO,0.25,0.064,0.10191082802547771,0.2,0.013061224489795919
garch_factor,50,60,1.2,85,OLS,0.10326086956521739,0.152,0.12297734627831715,0.0,0.07510204081632653
garch_factor,50,60,1.2,85,LASSO,0.2727272727272727,0.048,0.08163265306122448,0.0,0.008979591836734694
garch_factor,50,60,1.2,86,OLS,0.08571428571428572,0.144,0.10746268656716418,0.0,0.08571428571428572
garch_factor,50,60,1.2,86,LASSO,0.021739130434782608,0.008,0.011695906432748537,0.0,0.018775510204081632
garch_factor,50,60,1.2,87,OLS,0.09090909090909091,0.112,0.1003584229390681,0.2,0.06285714285714286
garch_factor,50,60,1.2,87,LASSO,0.07792207792207792,0.048,0.0594059405940594,0.6,0.03142857142857143
garch_factor,50,60,1.2,88,OLS,0.12637362637362637,0.184,0.1498371335504886,0.2,0.07428571428571429
garch_factor,50,60,1.2,88,LASSO,0.15,0.048,0.07272727272727272,0.2,0.0163265306122449
garch_factor,50,60,1.2,89,OLS,0.11386138613861387,0.184,0.14067278287461774,0.0,0.08244897959183674
garch_factor,50,60,1.2,89,LASSO,0.16,0.032,0.05333333333333334,0.2,0.01020408163265306
garch_factor,50,60,1.2,90,OLS,0.11210762331838565,0.2,0.14367816091954022,0.2,0.0910204081632653
garch_factor,50,60,1.2,90,LASSO,0.22727272727272727,0.04,0.06802721088435375,0.2,0.008979591836734694
garch_factor,50,60,1.2,91,OLS,0.14666666666666667,0.176,0.16,0.8,0.061224489795918366
garch_factor,50,60,1.2,91,LASSO,0.29411764705882354,0.04,0.07042253521126761,0.6,0.0069387755102040816
garch_factor,50,60,1.2,92,OLS,0.12941176470588237,0.176,0.14915254237288136,0.0,0.06938775510204082
garch_factor,50,60,1.2,92,LASSO,0.21428571428571427,0.024,0.04316546762589928,0.0,0.005714285714285714
garch_factor,50,60,1.2,93,OLS,0.09545454545454546,0.168,0.12173913043478261,0.2,0.08979591836734693
garch_factor,50,60,1.2,93,LASSO,0.2222222222222222,0.032,0.055944055944055944,0.0,0.007346938775510204
garch_factor,50,60,1.2,94,OLS,0.0797872340425532,0.12,0.09584664536741214,0.0,0.07673469387755102
garch_factor,50,60,1.2,94,LASSO,0.05714285714285714,0.016,0.025,0.0,0.014285714285714285
garch_factor,50,60,1.2,95,OLS,0.10614525139664804,0.152,0.125,0.2,0.07306122448979592
garch_factor,50,60,1.2,95,LASSO,0.09375,0.024,0.03821656050955414,0.0,0.013061224489795919
garch_factor,50,60,1.2,96,OLS,0.13714285714285715,0.192,0.16,0.0,0.07142857142857142
garch_factor,50,60,1.2,96,LASSO,0.23809523809523808,0.08,0.11976047904191617,0.0,0.017142857142857144
garch_factor,50,60,1.2,97,OLS,0.11594202898550725,0.128,0.12167300380228137,0.4,0.0563265306122449
garch_factor,50,60,1.2,97,LASSO,0.09375,0.024,0.03821656050955414,0.0,0.013061224489795919
garch_factor,50,60,1.2,98,OLS,0.12060301507537688,0.192,0.14814814814814814,0.2,0.08122448979591837
garch_factor,50,60,1.2,98,LASSO,0.2,0.056,0.0875,0.0,0.014285714285714285
garch_factor,50,60,1.2,99,OLS,0.1130952380952381,0.152,0.1296928327645051,0.4,0.06857142857142857
garch_factor,50,60,1.2,99,LASSO,0.07407407407407407,0.032,0.0446927374301676,0.0,0.022040816326530613
garch_factor,50,125,2.5,0,OLS,0.17777777777777778,0.32,0.22857142857142856,0.4,0.09183673469387756
garch_factor,50,125,2.5,0,LASSO,0.4642857142857143,0.104,0.16993464052287582,0.0,0.011428571428571429
garch_factor,50,125,2.5,1,OLS,0.16901408450704225,0.384,0.23471882640586797,0.0,0.11591836734693878
garch_factor,50,125,2.5,1,LASSO,0.6470588235294118,0.088,0.15492957746478872,0.4,0.0069387755102040816
garch_factor,50,125,2.5,2,OLS,0.13215859030837004,0.24,0.17045454545454544,0.2,0.0926530612244898
garch_factor,50,125,2.5,2,LASSO,0.3888888888888889,0.056,0.0979020979020979,0.4,0.007346938775510204
garch_factor,50,125,2.5,3,OLS,0.12949640287769784,0.288,0.17866004962779156,0.2,0.11346938775510204
garch_factor,50,125,2.5,3,LASSO,0.5714285714285714,0.128,0.20915032679738563,0.0,0.011428571428571429
garch_factor,50,125,2.5,4,OLS,0.17120622568093385,0.352,0.23036649214659685,0.2,0.10489795918367346
garch_factor,50,125,2.5,4,LASSO,0.6296296296296297,0.136,0.2236842105263158,0.2,0.011020408163265306
garch_factor,50,125,2.5,5,OLS,0.21800947867298578,0.368,0.27380952380952384,0.2,0.08612244897959184
garch_factor,50,125,2.5,5,LASSO,0.75,0.144,0.24161073825503357,0.4,0.009795918367346938
garch_factor,50,125,2.5,6,OLS,0.17094017094017094,0.32,0.22284122562674094,0.2,0.09551020408163265
garch_factor,50,125,2.5,6,LASSO,0.4583333333333333,0.088,0.1476510067114094,0.0,0.009795918367346938
garch_factor,50,125,2.5,7,OLS,0.19907407407407407,0.344,0.25219941348973607,0.2,0.08816326530612245
garch_factor,50,125,2.5,7,LASSO,0.7368421052631579,0.112,0.19444444444444445,0.0,0.007755102040816327
garch_factor,50,125,2.5,8,OLS,0.15139442231075698,0.304,0.20212765957446807,0.0,0.10244897959183673
garch_factor,50,125,2.5,8,LASSO,0.5185185185185185,0.112,0.18421052631578946,0.0,0.011020408163265306
garch_factor,50,125,2.5,9,OLS,0.16517857142857142,0.296,0.21203438395415472,0.2,0.09142857142857143
garch_factor,50,125,2.5,9,LASSO,0.5454545454545454,0.096,0.16326530612244897,0.0,0.008979591836734694
garch_factor,50,125,2.5,10,OLS,0.16455696202531644,0.312,0.2154696132596685,0.0,0.09673469387755101
garch_factor,50,125,2.5,10,LASSO,0.5,0.072,0.1258741258741259,0.2,0.007346938775510204
garch_factor,50,125,2.5,11,OLS,0.1593625498007968,0.32,0.2127659574468085,0.0,0.10244897959183673
garch_factor,50,125,2.5,11,LASSO,0.6666666666666666,0.112,0.1917808219178082,0.0,0.008571428571428572
garch_factor,50,125,2.5,12,OLS,0.15283842794759825,0.28,0.1977401129943503,0.0,0.09346938775510204
garch_factor,50,125,2.5,12,LASSO,0.5384615384615384,0.056,0.10144927536231885,0.0,0.005306122448979592
garch_factor,50,125,2.5,13,OLS,0.17903930131004367,0.328,0.23163841807909605,0.0,0.09346938775510204
garch_factor,50,125,2.5,13,LASSO,0.5925925925925926,0.128,0.21052631578947367,0.4,0.011020408163265306
garch_factor,50,125,2.5,14,OLS,0.17903930131004367,0.328,0.23163841807909605,0.0,0.09346938775510204
garch_factor,50,125,2.5,14,LASSO,0.47058823529411764,0.064,0.11267605633802817,0.0,0.0069387755102040816
garch_factor,50,125,2.5,15,OLS,0.1834862385321101,0.32,0.23323615160349853,0.2,0.08897959183673469
garch_factor,50,125,2.5,15,LASSO,0.38095238095238093,0.064,0.1095890410958904,0.0,0.008571428571428572
garch_factor,50,125,2.5,16,OLS,0.15246636771300448,0.272,0.19540229885057472,0.4,0.0910204081632653
garch_factor,50,125,2.5,16,LASSO,0.42105263157894735,0.064,0.1111111111111111,0.4,0.007755102040816327
garch_factor,50,125,2.5,17,OLS,0.17482517482517482,0.4,0.24330900243309003,0.2,0.11673469387755102
garch_factor,50,125,2.5,17,LASSO,0.7692307692307693,0.16,0.26490066225165565,0.6,0.010612244897959184
garch_factor,50,125,2.5,18,OLS,0.20476190476190476,0.344,0.25671641791044775,0.4,0.08571428571428572
garch_factor,50,125,2.5,18,LASSO,0.5,0.096,0.1610738255033557,0.2,0.009795918367346938
garch_factor,50,125,2.5,19,OLS,0.2054794520547945,0.36,0.2616279069767442,0.6,0.08938775510204082
garch_factor,50,125,2.5,19,LASSO,0.7391304347826086,0.136,0.22972972972972974,0.0,0.009387755102040816
garch_factor,50,125,2.5,20,OLS,0.16033755274261605,0.304,0.20994475138121546,0.4,0.09673469387755101
garch_factor,50,125,2.5,20,LASSO,0.65,0.104,0.1793103448275862,0.4,0.00816326530612245
garch_factor,50,125,2.5,21,OLS,0.14018691588785046,0.24,0.17699115044247787,0.2,0.08734693877551021
garch_factor,50,125,2.5,21,LASSO,0.5263157894736842,0.08,0.1388888888888889,0.0,0.007755102040816327
garch_factor,50,125,2.5,22,OLS,0.2157676348547718,0.416,0.28415300546448086,0.0,0.09836734693877551
garch_factor,50,125,2.5,22,LASSO,0.6333333333333333,0.152,0.24516129032258063,0.2,0.012244897959183673
garch_factor,50,125,2.5,23,OLS,0.15702479338842976,0.304,0.20708446866485014,0.0,0.09877551020408164
garch_factor,50,125,2.5,23,LASSO,0.4444444444444444,0.064,0.11188811188811189,0.2,0.007346938775510204
garch_factor,50,125,2.5,24,OLS,0.13545816733067728,0.272,0.18085106382978725,0.2,0.10244897959183673
garch_factor,50,125,2.5,24,LASSO,0.47058823529411764,0.064,0.11267605633802817,0.0,0.0069387755102040816
garch_factor,50,125,2.5,25,OLS,0.2112676056338028,0.36,0.26627218934911245,0.0,0.08693877551020408
garch_factor,50,125,2.5,25,LASSO,0.56,0.112,0.18666666666666668,0.0,0.01020408163265306
garch_factor,50,125,2.5,26,OLS,0.14345991561181434,0.272,0.1878453038674033,0.2,0.09673469387755101
garch_factor,50,125,2.5,26,LASSO,0.5263157894736842,0.08,0.1388888888888889,0.4,0.007755102040816327
garch_factor,50,125,2.5,27,OLS,0.17624521072796934,0.368,0.23834196891191708,0.4,0.10653061224489796
garch_factor,50,125,2.5,27,LASSO,0.56,0.112,0.18666666666666668,0.0,0.01020408163265306
