formation_date,pred_start,ticker,nio,te_out,te_in,fwd_ret_5d,net_density,mean_te,n_stocks
2021-04-30,2021-05-03,NVDA,0.0,0.0,0.0,-0.002464108872912307,0.002712673611111111,0.03846573935707791,96
2021-04-30,2021-05-03,PLTR,0.0001979999223524445,0.0001979999223524445,0.0,-0.029095706027343106,0.002712673611111111,0.03846573935707791,96
2021-04-30,2021-05-03,IWM,0.0,0.0,0.0,0.00033715386118096104,0.002712673611111111,0.03846573935707791,96
2021-05-28,2021-06-01,NIO,0.0005513606287762756,0.0005513606287762756,0.0,0.025466278881484117,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,EWZ,-0.00021115596695563335,0.0,0.00021115596695563335,0.014587718488629164,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,SPY,0.00011605009885000848,0.00011605009885000848,0.0,0.0010782816817269004,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,CCL,0.0009354980072313569,0.0009354980072313569,0.0,0.008749294105986571,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,MSFT,0.0,0.0,0.0,0.004010687576486105,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,MRNA,0.0,0.0,0.0,0.034871950395109395,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,WMT,0.0,0.0,0.0,-0.0013808547729956544,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,BKNG,0.0,0.0,0.0,-0.005320455809492408,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,CMCSA,0.0007992211123839075,0.0007992211123839075,0.0,-0.003419394451347357,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,SNAP,0.0,0.0,0.0,-0.0020373199347546445,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,XLF,0.0,0.0,0.0,0.001065084276456596,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,LQD,-9.709968496919954e-05,0.0008684164583281819,0.0009655161432973815,0.00043073563246365243,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,ORCL,-0.001634977973329684,0.0,0.001634977973329684,0.012260539285121164,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,PTON,-0.0007829409548895693,0.0,0.0007829409548895693,0.0001523118277144686,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,TSM,0.0,0.0,0.0,0.0014993980190544987,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,BABA,-0.003432160583556941,0.0,0.003432160583556941,0.002945984118726952,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,UNH,0.001464317293661678,0.001464317293661678,0.0,-0.006036777903380241,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,GLD,0.0005753221427674699,0.0005753221427674699,0.0,-0.0005285049616132298,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,COIN,-0.004680925363928763,0.0009837767864803847,0.005664702150409148,-0.007011470257776153,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,GME,0.0010121602631494163,0.0010121602631494163,0.0,0.057686042409364105,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,ADBE,-0.0010121602631494163,0.0,0.0010121602631494163,0.0012813715926751179,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,DKNG,0.0007440424531806293,0.0007440424531806293,0.0,0.014820494101248239,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,PYPL,0.0,0.0,0.0,0.000804773567903716,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,PDD,-0.0005961245056312189,0.0,0.0005961245056312189,0.006922927905421372,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,UBER,0.0,0.0,0.0,0.00012119422380842959,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,QCOM,0.0,0.0,0.0,-0.0017417040358369772,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,TSLA,0.0,0.0,0.0,-0.007415831054772237,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,AMAT,0.0,0.0,0.0,0.002031970836956898,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,BA,0.0,0.0,0.0,0.004743433383243656,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,VIAC,0.0002682408737226454,0.0002682408737226454,0.0,-0.0031213925456737403,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,V,0.0,0.0,0.0,0.0030901473095441335,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,DIS,0.00031732256776423,0.00031732256776423,0.0,-0.0020637001972586997,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,VOO,7.709910159404135e-05,7.709910159404135e-05,0.0,0.0012999156123868262,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,ROKU,0.0,0.0,0.0,-0.0026558148030385587,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,XOM,0.0,0.0,0.0,0.009195683413779987,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,SHOP,-0.0007003664678936689,0.0,0.0007003664678936689,-0.0020124657151972423,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,MA,0.0,0.0,0.0,0.0018741083487961775,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,AVGO,-0.00031732256776423,0.0,0.00031732256776423,-0.0025562047845976376,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,CSCO,0.0,0.0,0.0,0.004094029574274316,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,NFLX,-0.0002682408737226454,0.0,0.0002682408737226454,-0.0033647760060835584,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,JNJ,0.0,0.0,0.0,-0.005135758853829641,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,GS,0.0,0.0,0.0,0.00865268744131773,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,MRK,0.0,0.0,0.0,-0.008053077644904861,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,DIA,0.0,0.0,0.0,0.0004923509655959668,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,EEM,0.0,0.0,0.0,0.0033718582470002147,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,VZ,0.0,0.0,0.0,0.0025080219683581984,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,JNK,0.0001779405080989691,0.0001779405080989691,0.0,0.0002209037356266652,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,WFC,0.0,0.0,0.0,0.00157452338863584,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,AMD,0.0,0.0,0.0,0.0029526057745560496,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,GM,0.0009655161432973815,0.0009655161432973815,0.0,0.013265580633906126,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,CVX,0.0,0.0,0.0,0.007418386536436538,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,IVV,0.0002145669474089545,0.0002145669474089545,0.0,0.0011941743313669928,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,GE,0.0,0.0,0.0,-0.0021332766203981278,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,COST,0.0,0.0,0.0,0.0009605468722799548,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,EFA,0.0,0.0,0.0,0.0030145666652514613,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,JPM,0.0,0.0,0.0,0.0015789636234342375,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,PINS,0.0,0.0,0.0,0.0008351306340884879,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,GOOG,0.0,0.0,0.0,0.004506306267653182,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,XLV,0.0023977409325439012,0.0023977409325439012,0.0,-0.0016746194991088981,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,SE,0.0,0.0,0.0,0.0034580604082429687,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,AAPL,0.0,0.0,0.0,0.002218533479709639,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,XLK,0.0,0.0,0.0,0.002629693299190494,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,BAC,0.0,0.0,0.0,0.0032493576041180416,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,TWTR,0.0007003664678936689,0.0007003664678936689,0.0,0.0055692401470817336,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,C,-0.0005784483390706728,0.0,0.0005784483390706728,0.0018270735805821392,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,PLUG,-0.0009837767864803847,0.0,0.0009837767864803847,0.014136447176297473,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,XLE,0.0,0.0,0.0,0.012479374117823272,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,XLI,0.0006361463260778654,0.0006361463260778654,0.0,-0.0013213035293258458,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,TLT,-0.0005481636663918079,0.0,0.0005481636663918079,0.0017314826716974929,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,AMZN,0.0,0.0,0.0,-0.0010534536635525172,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,HYG,0.0003485708099234138,0.0003485708099234138,0.0,0.00027568749284778704,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,T,0.0,0.0,0.0,-0.0024983545129854566,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,LRCX,0.0007173036038488872,0.0007173036038488872,0.0,-7.706888034084703e-05,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,QQQ,0.0,0.0,0.0,0.001969295466774845,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,MU,0.0,0.0,0.0,0.0008183853027223575,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,FUTU,-0.0006361463260778654,0.0,0.0006361463260778654,0.00835346494717919,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,INTC,0.0017999628764018242,0.0017999628764018242,0.0,-5.104422562249855e-05,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,PFE,0.0005784483390706728,0.0005784483390706728,0.0,0.0020122055352983725,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,XBI,0.0,0.0,0.0,0.007071303481599256,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,TQQQ,0.0,0.0,0.0,0.005900577043605848,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,SMH,0.0011705262641575785,0.0011705262641575785,0.0,0.001402292746019529,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,JD,0.0,0.0,0.0,0.003344778085091704,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,BIDU,0.0,0.0,0.0,-0.006874606511226955,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,NKE,-0.0020799732474542677,0.0005481636663918079,0.0026281369138460757,-0.00321099574198358,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,SQ,0.0004610275981769503,0.0004610275981769503,0.0,-0.0048256826746305714,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,FB,0.0,0.0,0.0,0.0051738996043906305,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,CRM,0.0,0.0,0.0,0.00048541605016243493,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,HD,0.0,0.0,0.0,-0.0055857376008281445,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,ARKK,0.0,0.0,0.0,0.0016818676638822305,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,SNOW,-1.6280157494338236e-05,0.0007829409548895693,0.0007992211123839075,0.010318794977627643,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,ZM,0.0009513878631473629,0.0009513878631473629,0.0,0.006063949424522508,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,GOOGL,0.0,0.0,0.0,0.00418617788371003,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,PG,0.0,0.0,0.0,0.002120624570504015,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,NVDA,0.0,0.0,0.0,0.015700712517419314,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,PLTR,0.0005961245056312189,0.0005961245056312189,0.0,0.014454174753894433,0.003363715277777778,0.06668252746808949,96
2021-05-28,2021-06-01,IWM,0.0,0.0,0.0,0.004450047557156544,0.003363715277777778,0.06668252746808949,96
2021-06-07,2021-06-08,MS,0.0,0.0,0.0,-0.0054633597185195,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,NIO,0.0,0.0,0.0,0.013817031527141777,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,EWZ,0.0,0.0,0.0,-0.005002111236454154,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,SPY,0.0,0.0,0.0,0.0013335894455165586,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,F,-0.0006310485546472773,0.00030804664777110414,0.0009390952024183814,-0.012499360543118643,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,MSFT,0.0,0.0,0.0,0.003733429663859633,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,MRNA,0.0,0.0,0.0,-0.011661495327344151,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,WMT,0.0,0.0,0.0,-0.0008485772936595914,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,BKNG,0.0,0.0,0.0,0.0005742597465630217,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,CMCSA,0.0,0.0,0.0,0.0019456814787540688,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,SNAP,0.0,0.0,0.0,0.00717808049098514,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,XLF,0.0,0.0,0.0,-0.004843925603593524,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,LQD,-0.0003187491471819218,0.0,0.0003187491471819218,0.0018052161016460567,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,ORCL,-0.0006443843648975598,0.0,0.0006443843648975598,-0.0033194831468362773,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,PTON,-0.0007303843962424764,0.0,0.0007303843962424764,0.00421197387520209,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,TSM,0.0,0.0,0.0,0.003275236735226983,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,BABA,-0.0002336227930132698,0.0,0.0002336227930132698,-0.0024675998747185402,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,UNH,0.0011500950476529231,0.0011500950476529231,0.0,-0.00019293959697590511,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,GLD,0.0,0.0,0.0,-0.003350087270024571,0.0034360683048729698,0.04619887273575275,98
2021-06-07,2021-06-08,COIN,-0.002265735451802969,0.0009206401615233367,0.0031863756133263055,0.010850663386941295,0.0034360683048729698,0.04619887273575275,98
