precision,recall,f1,hub_recovery,kendall_tau,density_true,density_pred,N,T,density,T_N,trial,method
0.8333333333333334,0.04,0.07633587786259542,0.0,-0.07914166658749819,0.20408163265306123,0.009795918367346938,50,120,0.2,2.4,6,LASSO
0.3253012048192771,0.324,0.3246492985971944,0.0,-0.02882729404304737,0.20408163265306123,0.20326530612244897,50,120,0.2,2.4,7,OLS
0.8222222222222222,0.074,0.13577981651376148,0.0,-0.05937944589318109,0.20408163265306123,0.018367346938775512,50,120,0.2,2.4,7,LASSO
0.07962529274004684,0.68,0.14255765199161424,0.2,0.027839371733097175,0.02040816326530612,0.1742857142857143,50,500,0.02,10.0,0,OLS
0.7,0.56,0.6222222222222222,0.4,0.3715948509178423,0.02040816326530612,0.0163265306122449,50,500,0.02,10.0,0,LASSO
0.08470588235294117,0.72,0.15157894736842106,0.2,0.16592630298942965,0.02040816326530612,0.17346938775510204,50,500,0.02,10.0,1,OLS
0.6666666666666666,0.44,0.5301204819277109,0.0,0.3699054674724961,0.02040816326530612,0.013469387755102041,50,500,0.02,10.0,1,LASSO
0.058333333333333334,0.56,0.10566037735849057,0.0,0.07629968329356468,0.02040816326530612,0.19591836734693877,50,500,0.02,10.0,2,OLS
0.6,0.48,0.5333333333333333,0.2,0.4784004499084759,0.02040816326530612,0.0163265306122449,50,500,0.02,10.0,2,LASSO
0.07425742574257425,0.6,0.13215859030837004,0.2,0.23693854193269281,0.02040816326530612,0.16489795918367348,50,500,0.02,10.0,3,OLS
0.5483870967741935,0.34,0.41975308641975306,0.2,0.3262738028967024,0.02040816326530612,0.012653061224489797,50,500,0.02,10.0,3,LASSO
0.08333333333333333,0.54,0.1443850267379679,0.0,0.030100062018002617,0.02040816326530612,0.13224489795918368,50,500,0.02,10.0,4,OLS
0.6,0.36,0.45,0.4,0.27720753829948863,0.02040816326530612,0.012244897959183673,50,500,0.02,10.0,4,LASSO
0.07013574660633484,0.62,0.12601626016260162,0.0,-0.05880715393934339,0.02040816326530612,0.18040816326530612,50,500,0.02,10.0,5,OLS
0.5172413793103449,0.3,0.379746835443038,0.4,0.3219906826444245,0.02040816326530612,0.01183673469387755,50,500,0.02,10.0,5,LASSO
0.07637231503579953,0.64,0.13646055437100213,0.0,0.2217440911527061,0.02040816326530612,0.1710204081632653,50,500,0.02,10.0,6,OLS
0.5185185185185185,0.28,0.36363636363636365,0.0,0.26917706380065665,0.02040816326530612,0.011020408163265306,50,500,0.02,10.0,6,LASSO
0.07142857142857142,0.72,0.1299638989169675,0.2,-0.01810769893448433,0.02040816326530612,0.2057142857142857,50,500,0.02,10.0,7,OLS
0.6470588235294118,0.44,0.5238095238095238,0.0,0.33578199836834044,0.02040816326530612,0.013877551020408163,50,500,0.02,10.0,7,LASSO
0.12949640287769784,0.576,0.21145374449339208,0.2,0.24320417460907384,0.05102040816326531,0.22693877551020408,50,500,0.05,10.0,0,OLS
0.7586206896551724,0.352,0.4808743169398907,0.4,0.2871920676944576,0.05102040816326531,0.0236734693877551,50,500,0.05,10.0,0,LASSO
0.15369649805447472,0.632,0.24726134585289514,0.2,0.08259121526308602,0.05102040816326531,0.20979591836734693,50,500,0.05,10.0,1,OLS
0.8333333333333334,0.4,0.5405405405405406,0.2,0.4288965736594347,0.05102040816326531,0.024489795918367346,50,500,0.05,10.0,1,LASSO
0.12885662431941924,0.568,0.21005917159763313,0.4,0.21529284011916616,0.05102040816326531,0.22489795918367347,50,500,0.05,10.0,2,OLS
0.8157894736842105,0.496,0.6169154228855721,0.2,0.5447741292861732,0.05102040816326531,0.031020408163265307,50,500,0.05,10.0,2,LASSO
0.11927877947295423,0.688,0.2033096926713948,0.2,0.09208202054124003,0.05102040816326531,0.29428571428571426,50,500,0.05,10.0,3,OLS
0.6931818181818182,0.488,0.5727699530516432,0.4,0.36922080928046314,0.05102040816326531,0.035918367346938776,50,500,0.05,10.0,3,LASSO
0.17539863325740318,0.616,0.2730496453900709,0.0,0.26407899807081203,0.05102040816326531,0.17918367346938777,50,500,0.05,10.0,4,OLS
0.7037037037037037,0.304,0.4245810055865922,0.2,0.2761983192433175,0.05102040816326531,0.022040816326530613,50,500,0.05,10.0,4,LASSO
0.14,0.616,0.22814814814814816,0.2,0.1586702039938442,0.05102040816326531,0.22448979591836735,50,500,0.05,10.0,5,OLS
0.8979591836734694,0.352,0.5057471264367817,0.2,0.4013841897291485,0.05102040816326531,0.02,50,500,0.05,10.0,5,LASSO
0.17326732673267325,0.56,0.2646502835538752,0.2,0.12924612105594535,0.05102040816326531,0.16489795918367348,50,500,0.05,10.0,6,OLS
0.8103448275862069,0.376,0.5136612021857924,0.0,0.21632815666099814,0.05102040816326531,0.0236734693877551,50,500,0.05,10.0,6,LASSO
0.11156462585034013,0.656,0.19069767441860466,0.4,0.2032960029987507,0.05102040816326531,0.3,50,500,0.05,10.0,7,OLS
0.8311688311688312,0.512,0.6336633663366337,0.6,0.5483381480059958,0.05102040816326531,0.03142857142857143,50,500,0.05,10.0,7,LASSO
0.18494897959183673,0.58,0.2804642166344294,0.2,0.17113359835713943,0.10204081632653061,0.32,50,500,0.1,10.0,0,OLS
0.7718120805369127,0.46,0.5764411027568922,0.6,0.25746313464746934,0.10204081632653061,0.060816326530612246,50,500,0.1,10.0,0,LASSO
0.22325581395348837,0.576,0.3217877094972067,0.0,0.1167656564281806,0.10204081632653061,0.26326530612244897,50,500,0.1,10.0,1,OLS
0.9375,0.42,0.580110497237569,0.4,0.22095863241344202,0.10204081632653061,0.045714285714285714,50,500,0.1,10.0,1,LASSO
0.241852487135506,0.564,0.3385354141656663,0.4,0.16135557988974408,0.10204081632653061,0.23795918367346938,50,500,0.1,10.0,2,OLS
0.9565217391304348,0.352,0.5146198830409356,0.2,0.1737516701438928,0.10204081632653061,0.037551020408163265,50,500,0.1,10.0,2,LASSO
0.12431587177482409,0.636,0.2079790712884238,0.2,-0.05693796948421231,0.10204081632653061,0.5220408163265307,50,500,0.1,10.0,3,OLS
0.6625766871165644,0.432,0.5230024213075061,0.4,0.25470104798142856,0.10204081632653061,0.06653061224489797,50,500,0.1,10.0,3,LASSO
0.17386091127098321,0.58,0.26752767527675275,0.2,0.08605407842396154,0.10204081632653061,0.3404081632653061,50,500,0.1,10.0,4,OLS
0.8582677165354331,0.436,0.5782493368700266,0.2,0.13373708679605187,0.10204081632653061,0.05183673469387755,50,500,0.1,10.0,4,LASSO
0.18445475638051045,0.636,0.28597122302158273,0.2,0.13525048089515307,0.10204081632653061,0.35183673469387755,50,500,0.1,10.0,5,OLS
0.9105691056910569,0.448,0.6005361930294906,0.2,0.28760990906309714,0.10204081632653061,0.05020408163265306,50,500,0.1,10.0,5,LASSO
0.20133333333333334,0.604,0.302,0.0,0.07051997497629472,0.10204081632653061,0.30612244897959184,50,500,0.1,10.0,6,OLS
0.8727272727272727,0.384,0.5333333333333333,0.4,0.28163710375134937,0.10204081632653061,0.044897959183673466,50,500,0.1,10.0,6,LASSO
0.13931297709923665,0.584,0.22496147919876733,0.2,-0.3772060211077618,0.10204081632653061,0.42775510204081635,50,500,0.1,10.0,7,OLS
0.74,0.444,0.555,0.0,0.1941932633100843,0.10204081632653061,0.061224489795918366,50,500,0.1,10.0,7,LASSO
0.30941286113699906,0.664,0.4221233312142403,0.0,0.17848266192003243,0.20408163265306123,0.43795918367346937,50,500,0.2,10.0,0,OLS
0.8509803921568627,0.434,0.5748344370860927,0.6,0.1787567796190844,0.20408163265306123,0.10408163265306122,50,500,0.2,10.0,0,LASSO
0.24486803519061584,0.668,0.3583690987124464,0.0,0.0550475578336947,0.20408163265306123,0.556734693877551,50,500,0.2,10.0,1,OLS
0.8063492063492064,0.508,0.6233128834355828,0.2,0.21447277332394135,0.20408163265306123,0.12857142857142856,50,500,0.2,10.0,1,LASSO
0.29698857736240913,0.572,0.39097744360902253,0.0,-0.08460332198930007,0.20408163265306123,0.3930612244897959,50,500,0.2,10.0,2,OLS
0.9757575757575757,0.322,0.4842105263157895,0.4,-0.060048040594513484,0.20408163265306123,0.0673469387755102,50,500,0.2,10.0,2,LASSO
0.2851919561243144,0.624,0.39146800501882056,0.0,0.09261518232969246,0.20408163265306123,0.446530612244898,50,500,0.2,10.0,3,OLS
0.9260869565217391,0.426,0.5835616438356165,0.4,0.24200447184459,0.20408163265306123,0.09387755102040816,50,500,0.2,10.0,3,LASSO
0.25363489499192243,0.628,0.3613348676639816,0.0,-0.13790304655987198,0.20408163265306123,0.5053061224489795,50,500,0.2,10.0,4,OLS
0.8345323741007195,0.464,0.596401028277635,0.0,-0.0008916651668128121,0.20408163265306123,0.11346938775510204,50,500,0.2,10.0,4,LASSO
0.3248136315228967,0.61,0.42390548992355803,0.2,0.00352046392068998,0.20408163265306123,0.38326530612244897,50,500,0.2,10.0,5,OLS
0.9663461538461539,0.402,0.5677966101694916,0.4,0.19883042947422247,0.20408163265306123,0.08489795918367347,50,500,0.2,10.0,5,LASSO
0.2765957446808511,0.65,0.3880597014925373,0.0,0.0026556597676931455,0.20408163265306123,0.47959183673469385,50,500,0.2,10.0,6,OLS
0.7679180887372014,0.45,0.5674653215636822,0.4,0.1336160054764184,0.20408163265306123,0.11959183673469388,50,500,0.2,10.0,6,LASSO
0.2934898612593383,0.55,0.3827418232428671,0.0,0.07153460275399588,0.20408163265306123,0.3824489795918367,50,500,0.2,10.0,7,OLS
0.9120370370370371,0.394,0.5502793296089385,0.4,0.2209359599809375,0.20408163265306123,0.08816326530612245,50,500,0.2,10.0,7,LASSO
0.0592,0.185,0.08969696969696969,0.0,0.10866950085550511,0.020202020202020204,0.06313131313131314,100,60,0.02,0.6,0,OLS
0.2777777777777778,0.025,0.045871559633027525,0.0,0.10941537074900212,0.020202020202020204,0.0018181818181818182,100,60,0.02,0.6,0,LASSO
0.0661625708884688,0.175,0.09602194787379972,0.0,-0.04939466367246174,0.020202020202020204,0.05343434343434343,100,60,0.02,0.6,1,OLS
0.16666666666666666,0.015,0.027522935779816515,0.2,-0.014218613833236877,0.020202020202020204,0.0018181818181818182,100,60,0.02,0.6,1,LASSO
0.03201219512195122,0.105,0.04906542056074766,0.4,0.032958577041941224,0.020202020202020204,0.06626262626262626,100,60,0.02,0.6,2,OLS
0.15,0.015,0.02727272727272727,0.0,0.143473131352847,0.020202020202020204,0.00202020202020202,100,60,0.02,0.6,2,LASSO
0.04775687409551375,0.165,0.07407407407407407,0.0,0.09633525750233515,0.020202020202020204,0.0697979797979798,100,60,0.02,0.6,3,OLS
0.2,0.02,0.03636363636363636,0.2,0.16935483870967744,0.020202020202020204,0.00202020202020202,100,60,0.02,0.6,3,LASSO
0.055714285714285716,0.195,0.08666666666666667,0.2,0.10553071979577985,0.020202020202020204,0.0707070707070707,100,60,0.02,0.6,4,OLS
0.375,0.045,0.08035714285714286,0.2,0.011073684181054947,0.020202020202020204,0.0024242424242424242,100,60,0.02,0.6,4,LASSO
0.05778894472361809,0.23,0.09236947791164658,0.0,0.1571383658426062,0.020202020202020204,0.08040404040404041,100,60,0.02,0.6,5,OLS
0.19047619047619047,0.02,0.03619909502262444,0.0,-0.04497124065960727,0.020202020202020204,0.0021212121212121214,100,60,0.02,0.6,5,LASSO
0.06270096463022508,0.195,0.0948905109489051,0.0,0.012541352733558936,0.020202020202020204,0.06282828282828283,100,60,0.02,0.6,6,OLS
0.15,0.015,0.02727272727272727,0.0,-0.04630622978923282,0.020202020202020204,0.00202020202020202,100,60,0.02,0.6,6,LASSO
0.06814580031695722,0.215,0.10348977135980746,0.2,0.14446511390967826,0.020202020202020204,0.06373737373737373,100,60,0.02,0.6,7,OLS
0.16666666666666666,0.02,0.03571428571428571,0.0,0.11178365405624344,0.020202020202020204,0.0024242424242424242,100,60,0.02,0.6,7,LASSO
0.1005464480874317,0.184,0.13003533568904593,0.0,0.21005492846379278,0.050505050505050504,0.09242424242424242,100,60,0.05,0.6,0,OLS
0.3333333333333333,0.014,0.026871401151631478,0.0,0.08100661669353058,0.050505050505050504,0.0021212121212121214,100,60,0.05,0.6,0,LASSO
0.10927573062261753,0.172,0.13364413364413363,0.0,0.19323645586013652,0.050505050505050504,0.0794949494949495,100,60,0.05,0.6,1,OLS
0.36,0.018,0.03428571428571429,0.2,0.08605216513474899,0.050505050505050504,0.0025252525252525255,100,60,0.05,0.6,1,LASSO
0.09568733153638814,0.142,0.1143317230273752,0.0,0.1485285963178183,0.050505050505050504,0.07494949494949495,100,60,0.05,0.6,2,OLS
0.2608695652173913,0.012,0.022944550669216062,0.2,0.052853499583682725,0.050505050505050504,0.0023232323232323234,100,60,0.05,0.6,2,LASSO
0.12698412698412698,0.176,0.14752724224643754,0.0,-0.05941355537506945,0.050505050505050504,0.07,100,60,0.05,0.6,3,OLS
0.32,0.016,0.030476190476190476,0.0,-0.015488853344314891,0.050505050505050504,0.0025252525252525255,100,60,0.05,0.6,3,LASSO
0.1507823613086771,0.212,0.17622610141313383,0.0,0.1704184457528006,0.050505050505050504,0.07101010101010101,100,60,0.05,0.6,4,OLS
0.4782608695652174,0.022,0.04206500956022945,0.0,-0.09594867444209815,0.050505050505050504,0.0023232323232323234,100,60,0.05,0.6,4,LASSO
0.12518195050946143,0.172,0.14490311710193765,0.2,-0.0011309218996841757,0.050505050505050504,0.0693939393939394,100,60,0.05,0.6,5,OLS
0.3181818181818182,0.014,0.02681992337164751,0.4,0.11489562288449344,0.050505050505050504,0.0022222222222222222,100,60,0.05,0.6,5,LASSO
0.12280701754385964,0.196,0.1510015408320493,0.2,0.14442076204025192,0.050505050505050504,0.08060606060606061,100,60,0.05,0.6,6,OLS
0.35714285714285715,0.02,0.03787878787878788,0.0,0.13488430560646025,0.050505050505050504,0.0028282828282828283,100,60,0.05,0.6,6,LASSO
0.12774725274725274,0.186,0.15146579804560262,0.0,0.017245053487618255,0.050505050505050504,0.07353535353535354,100,60,0.05,0.6,7,OLS
0.5806451612903226,0.036,0.06779661016949153,0.0,0.06820065840480553,0.050505050505050504,0.0031313131313131315,100,60,0.05,0.6,7,LASSO
0.20378619153674832,0.183,0.1928345626975764,0.2,0.11887350476377317,0.10101010101010101,0.09070707070707071,100,60,0.1,0.6,0,OLS
0.46153846153846156,0.012,0.023391812865497075,0.2,0.1226566600007861,0.10101010101010101,0.0026262626262626263,100,60,0.1,0.6,0,LASSO
0.19273127753303965,0.175,0.18343815513626835,0.0,0.06583914913584082,0.10101010101010101,0.09171717171717171,100,60,0.1,0.6,1,OLS
0.4583333333333333,0.011,0.021484375,0.2,0.12359224485452268,0.10101010101010101,0.0024242424242424242,100,60,0.1,0.6,1,LASSO
0.1915983606557377,0.187,0.18927125506072875,0.2,0.1467028584129945,0.10101010101010101,0.09858585858585858,100,60,0.1,0.6,2,OLS
0.41379310344827586,0.012,0.023323615160349854,0.0,-0.010535104028182788,0.10101010101010101,0.0029292929292929295,100,60,0.1,0.6,2,LASSO
0.1945010183299389,0.191,0.1927346115035318,0.0,0.11085162573148986,0.10101010101010101,0.09919191919191919,100,60,0.1,0.6,3,OLS
0.36,0.009,0.0175609756097561,0.0,0.06835703596398626,0.10101010101010101,0.0025252525252525255,100,60,0.1,0.6,3,LASSO
0.19506966773847803,0.182,0.1883083290222452,0.2,-0.19460428112618738,0.10101010101010101,0.09424242424242424,100,60,0.1,0.6,4,OLS
0.3103448275862069,0.009,0.01749271137026239,0.0,-0.059039565113317344,0.10101010101010101,0.0029292929292929295,100,60,0.1,0.6,4,LASSO
0.2039337474120083,0.197,0.20040691759918616,0.0,-0.0013171427143336821,0.10101010101010101,0.09757575757575758,100,60,0.1,0.6,5,OLS
0.36363636363636365,0.008,0.015655577299412915,0.0,0.1225519940655045,0.10101010101010101,0.0022222222222222222,100,60,0.1,0.6,5,LASSO
0.21468926553672316,0.19,0.20159151193633953,0.2,0.13174883135113036,0.10101010101010101,0.0893939393939394,100,60,0.1,0.6,6,OLS
0.5,0.005,0.009900990099009901,0.0,0.03016828039857515,0.10101010101010101,0.00101010101010101,100,60,0.1,0.6,6,LASSO
0.21445221445221446,0.184,0.19806243272335844,0.0,0.033834021413775325,0.10101010101010101,0.08666666666666667,100,60,0.1,0.6,7,OLS
0.4782608695652174,0.011,0.021505376344086023,0.0,-0.042375882563089114,0.10101010101010101,0.0023232323232323234,100,60,0.1,0.6,7,LASSO
0.3189143341815098,0.188,0.23655237496067946,0.0,0.03526914343213363,0.20202020202020202,0.1190909090909091,100,60,0.2,0.6,0,OLS
0.391304347826087,0.0045,0.008897676717745922,0.0,0.05042496816877883,0.20202020202020202,0.0023232323232323234,100,60,0.2,0.6,0,LASSO
0.3448275862068966,0.175,0.23217247097844113,0.0,-0.05413743267715554,0.20202020202020202,0.10252525252525252,100,60,0.2,0.6,1,OLS
0.8461538461538461,0.0165,0.032368808239333004,0.0,0.11527320745121247,0.20202020202020202,0.00393939393939394,100,60,0.2,0.6,1,LASSO
0.37265917602996257,0.199,0.25945241199478486,0.0,0.04328718775088366,0.20202020202020202,0.10787878787878788,100,60,0.2,0.6,2,OLS
0.6578947368421053,0.0125,0.02453385672227674,0.0,0.0798528900523297,0.20202020202020202,0.0038383838383838384,100,60,0.2,0.6,2,LASSO
0.35734597156398107,0.1885,0.24680851063829787,0.4,0.16764601483241795,0.20202020202020202,0.10656565656565657,100,60,0.2,0.6,3,OLS
0.8888888888888888,0.012,0.023680315737543166,0.0,0.027747159231058985,0.20202020202020202,0.0027272727272727275,100,60,0.2,0.6,3,LASSO
0.3389830508474576,0.19,0.24351169496956104,0.0,0.09376539229347249,0.20202020202020202,0.11323232323232323,100,60,0.2,0.6,4,OLS
0.5862068965517241,0.0085,0.016757023164120255,0.2,0.10278035209852487,0.20202020202020202,0.0029292929292929295,100,60,0.2,0.6,4,LASSO
0.33366141732283466,0.1695,0.22480106100795755,0.0,0.048979104162817554,0.20202020202020202,0.10262626262626262,100,60,0.2,0.6,5,OLS
0.5384615384615384,0.0035,0.006954793840039742,0.0,-0.05665034628527798,0.20202020202020202,0.0013131313131313131,100,60,0.2,0.6,5,LASSO
0.3662222222222222,0.206,0.26368,0.0,0.18067633324409488,0.20202020202020202,0.11363636363636363,100,60,0.2,0.6,6,OLS
0.7575757575757576,0.0125,0.02459419576979833,0.0,-0.05341231628303306,0.20202020202020202,0.0033333333333333335,100,60,0.2,0.6,6,LASSO
0.3503368623676612,0.182,0.23955248436985851,0.0,0.05114482462167539,0.20202020202020202,0.10494949494949495,100,60,0.2,0.6,7,OLS
0.8064516129032258,0.0125,0.024618414574101428,0.0,-0.02711123641592427,0.20202020202020202,0.0031313131313131315,100,60,0.2,0.6,7,LASSO
0.07621247113163972,0.495,0.13208805870580387,0.0,0.2522932118306026,0.020202020202020204,0.13121212121212122,100,250,0.02,2.5,0,OLS
0.8333333333333334,0.2,0.3225806451612903,0.2,0.260084541216076,0.020202020202020204,0.0048484848484848485,100,250,0.02,2.5,0,LASSO
0.07568438003220612,0.47,0.130374479889043,0.0,0.080645083796609,0.020202020202020204,0.12545454545454546,100,250,0.02,2.5,1,OLS
0.6875,0.165,0.2661290322580645,0.0,0.29280570966060526,0.020202020202020204,0.0048484848484848485,100,250,0.02,2.5,1,LASSO
0.07478797224363917,0.485,0.1295925183700735,0.0,0.08822193401423739,0.020202020202020204,0.13101010101010102,100,250,0.02,2.5,2,OLS
0.8888888888888888,0.16,0.2711864406779661,0.0,0.22114023204965333,0.020202020202020204,0.0036363636363636364,100,250,0.02,2.5,2,LASSO
0.08721422523285352,0.515,0.1491672700941347,0.0,0.16288796688451831,0.020202020202020204,0.1192929292929293,100,250,0.02,2.5,3,OLS
0.68,0.17,0.272,0.0,0.2585226105578082,0.020202020202020204,0.005050505050505051,100,250,0.02,2.5,3,LASSO
0.060503059143439834,0.445,0.10652304009575105,0.2,0.1473423410416055,0.020202020202020204,0.1485858585858586,100,250,0.02,2.5,4,OLS
0.7906976744186046,0.17,0.27983539094650206,0.2,0.1852500029555465,0.020202020202020204,0.004343434343434344,100,250,0.02,2.5,4,LASSO
0.06612244897959184,0.405,0.11368421052631579,0.2,0.12096430890401835,0.020202020202020204,0.12373737373737374,100,250,0.02,2.5,5,OLS
0.7428571428571429,0.13,0.22127659574468084,0.2,0.30786113009288435,0.020202020202020204,0.0035353535353535356,100,250,0.02,2.5,5,LASSO
0.07033639143730887,0.46,0.1220159151193634,0.0,0.10903964933335508,0.020202020202020204,0.1321212121212121,100,250,0.02,2.5,6,OLS
0.8205128205128205,0.16,0.26778242677824265,0.2,0.2446269300153047,0.020202020202020204,0.00393939393939394,100,250,0.02,2.5,6,LASSO
0.08484349258649095,0.515,0.1456859971711457,0.0,0.1348315697204672,0.020202020202020204,0.12262626262626262,100,250,0.02,2.5,7,OLS
0.6956521739130435,0.16,0.2601626016260163,0.0,0.016321774234119724,0.020202020202020204,0.004646464646464647,100,250,0.02,2.5,7,LASSO
0.1313912009512485,0.442,0.20256645279560037,0.2,0.10855376407773552,0.050505050505050504,0.1698989898989899,100,250,0.05,2.5,0,OLS
0.975609756097561,0.16,0.27491408934707906,0.0,0.1299105549787378,0.050505050505050504,0.008282828282828282,100,250,0.05,2.5,0,LASSO
0.14784151389710232,0.5,0.22820629849383842,0.2,0.16276776334414989,0.050505050505050504,0.1708080808080808,100,250,0.05,2.5,1,OLS
0.9333333333333333,0.14,0.24347826086956523,0.2,0.24312934742015815,0.050505050505050504,0.007575757575757576,100,250,0.05,2.5,1,LASSO
0.13468013468013468,0.48,0.21034180543382996,0.2,0.05613972577420309,0.050505050505050504,0.18,100,250,0.05,2.5,2,OLS
0.9625,0.154,0.2655172413793103,0.0,0.12917177627602722,0.050505050505050504,0.00808080808080808,100,250,0.05,2.5,2,LASSO
0.1467772814294831,0.46,0.22254475084663763,0.2,0.18673602331017944,0.050505050505050504,0.15828282828282828,100,250,0.05,2.5,3,OLS
0.9175257731958762,0.178,0.2981574539363484,0.6,0.263658648457927,0.050505050505050504,0.009797979797979799,100,250,0.05,2.5,3,LASSO
0.15604128718882818,0.514,0.2394038192827201,0.0,0.12394735040488546,0.050505050505050504,0.16636363636363635,100,250,0.05,2.5,4,OLS
0.8941176470588236,0.152,0.25982905982905985,0.0,0.16891684928047412,0.050505050505050504,0.008585858585858586,100,250,0.05,2.5,4,LASSO
0.16519972918077183,0.488,0.2468386444107233,0.0,0.07043076649095564,0.050505050505050504,0.14919191919191918,100,250,0.05,2.5,5,OLS
0.8947368421052632,0.17,0.2857142857142857,0.0,0.09581484546597352,0.050505050505050504,0.009595959595959595,100,250,0.05,2.5,5,LASSO
0.15351149782473586,0.494,0.23423423423423423,0.2,0.23539229694567212,0.050505050505050504,0.16252525252525252,100,250,0.05,2.5,6,OLS
0.9518072289156626,0.158,0.27101200686106347,0.0,0.2583185908082445,0.050505050505050504,0.008383838383838384,100,250,0.05,2.5,6,LASSO
0.13649025069637882,0.49,0.21350762527233116,0.0,0.2453745227045514,0.050505050505050504,0.18131313131313131,100,250,0.05,2.5,7,OLS
0.8604651162790697,0.148,0.2525597269624573,0.2,0.13861020621805284,0.050505050505050504,0.008686868686868687,100,250,0.05,2.5,7,LASSO
0.23582089552238805,0.474,0.3149501661129568,0.0,0.13179862132218184,0.10101010101010101,0.20303030303030303,100,250,0.1,2.5,0,OLS
0.9777777777777777,0.132,0.23259911894273128,0.4,0.13998807545304143,0.10101010101010101,0.013636363636363636,100,250,0.1,2.5,0,LASSO
0.24074074074074073,0.468,0.3179347826086957,0.0,0.11407590388841714,0.10101010101010101,0.19636363636363635,100,250,0.1,2.5,1,OLS
0.9858156028368794,0.139,0.24364592462751972,0.2,0.17317551406222184,0.10101010101010101,0.014242424242424242,100,250,0.1,2.5,1,LASSO
0.27044025157232704,0.473,0.34412513641324116,0.0,0.09012503512849193,0.10101010101010101,0.17666666666666667,100,250,0.1,2.5,2,OLS
0.9703703703703703,0.131,0.23083700440528634,0.2,0.16216865005388714,0.10101010101010101,0.013636363636363636,100,250,0.1,2.5,2,LASSO
0.17694272163444,0.485,0.2592889601710773,0.0,0.056549600990258554,0.10101010101010101,0.2768686868686869,100,250,0.1,2.5,3,OLS
0.9714285714285714,0.17,0.28936170212765955,0.2,0.23790592564513816,0.10101010101010101,0.017676767676767676,100,250,0.1,2.5,3,LASSO
0.1272145144076841,0.596,0.209674582233949,0.0,0.07060895044082162,0.10101010101010101,0.4732323232323232,100,250,0.1,2.5,4,OLS
0.9248554913294798,0.16,0.2728047740835465,0.0,0.12751556873557437,0.10101010101010101,0.017474747474747476,100,250,0.1,2.5,4,LASSO
0.22766990291262135,0.469,0.3065359477124183,0.2,0.21245947228934897,0.10101010101010101,0.2080808080808081,100,250,0.1,2.5,5,OLS
0.9739130434782609,0.112,0.20089686098654708,0.0,-0.018613893188680414,0.10101010101010101,0.011616161616161616,100,250,0.1,2.5,5,LASSO
0.25341685649202733,0.445,0.3229317851959361,0.0,0.3521868400608315,0.10101010101010101,0.17737373737373738,100,250,0.1,2.5,6,OLS
0.9831932773109243,0.117,0.20911528150134048,0.2,0.11778245060611654,0.10101010101010101,0.01202020202020202,100,250,0.1,2.5,6,LASSO
0.21879588839941264,0.447,0.2937890239894841,0.2,0.08466177436101523,0.10101010101010101,0.20636363636363636,100,250,0.1,2.5,7,OLS
0.9629629629629629,0.104,0.18772563176895307,0.2,0.01329748859380913,0.10101010101010101,0.01090909090909091,100,250,0.1,2.5,7,LASSO
0.27601809954751133,0.5185,0.3602570783394129,0.2,0.015082573830750932,0.20202020202020202,0.3794949494949495,100,250,0.2,2.5,0,OLS
0.98989898989899,0.147,0.2559860687853722,0.2,0.09546480314396745,0.20202020202020202,0.03,100,250,0.2,2.5,0,LASSO
0.22173355323437785,0.605,0.32452728979482365,0.0,-0.008013723074808335,0.20202020202020202,0.5512121212121213,100,250,0.2,2.5,1,OLS
0.9572649572649573,0.168,0.2858358145470013,0.0,0.0630477545532227,0.20202020202020202,0.035454545454545454,100,250,0.2,2.5,1,LASSO
0.26392032593933906,0.583,0.3633530694920536,0.2,0.17385787514413345,0.20202020202020202,0.44626262626262625,100,250,0.2,2.5,2,OLS
0.9806201550387597,0.1265,0.2240921169176262,0.4,0.21587767413457107,0.20202020202020202,0.026060606060606062,100,250,0.2,2.5,2,LASSO
0.2396404297303223,0.5465,0.33318091754305745,0.0,-0.08884017774153617,0.20202020202020202,0.46070707070707073,100,250,0.2,2.5,3,OLS
0.9613899613899614,0.249,0.39555202541699763,0.0,0.064310341711755,0.20202020202020202,0.05232323232323232,100,250,0.2,2.5,3,LASSO
0.2244431753283838,0.5895,0.325106852336964,0.0,0.0261194571284221,0.20202020202020202,0.5306060606060606,100,250,0.2,2.5,4,OLS
0.9836065573770492,0.18,0.3043110735418428,0.4,0.13191272366112838,0.20202020202020202,0.03696969696969697,100,250,0.2,2.5,4,LASSO
0.2748712388181079,0.507,0.3564774125505361,0.0,0.11597448460155645,0.20202020202020202,0.37262626262626264,100,250,0.2,2.5,5,OLS
0.9756838905775076,0.1605,0.2756547874624302,0.2,0.2554294800806472,0.20202020202020202,0.03323232323232323,100,250,0.2,2.5,5,LASSO
0.31370038412291934,0.49,0.3825136612021858,0.2,0.07383614071144443,0.20202020202020202,0.31555555555555553,100,250,0.2,2.5,6,OLS
0.9872611464968153,0.155,0.26793431287813313,0.2,0.00494108538810203,0.20202020202020202,0.03171717171717172,100,250,0.2,2.5,6,LASSO
0.3786644951140065,0.465,0.41741472172351884,0.0,-0.024592213871347784,0.20202020202020202,0.24808080808080807,100,250,0.2,2.5,7,OLS
0.9874213836477987,0.0785,0.14543770264011116,0.0,0.025643342774529586,0.20202020202020202,0.01606060606060606,100,250,0.2,2.5,7,LASSO
0.052191038897095025,0.53,0.09502465262214253,0.2,0.13437544976833868,0.020202020202020204,0.20515151515151514,100,500,0.02,5.0,0,OLS
