formation_date,ticker,nio,horizon,fwd_ret
2021-07-27,MU,0.0,5,0.08773825700366378
2021-07-27,MU,0.0,21,0.007176351735600162
2021-07-27,ABNB,0.0,1,0.017623649801023822
2021-07-27,ABNB,0.0,5,0.030047511622463996
2021-07-27,ABNB,0.0,21,0.13690632821910909
2021-07-27,INTC,0.0,1,0.003021718602454593
2021-07-27,INTC,0.0,5,0.019691871459209143
2021-07-27,INTC,0.0,21,0.018434713886641307
2021-07-27,PFE,0.0,1,0.030655893536123413
2021-07-27,PFE,0.0,5,0.09077376421957839
2021-07-27,PFE,0.0,21,0.12549880440898442
2021-07-27,XBI,0.0,1,0.035156249999999334
2021-07-27,XBI,0.0,5,0.013658422621311672
2021-07-27,XBI,0.0,21,0.053134849972747866
2021-07-27,TQQQ,0.0,1,0.01358118361153271
2021-07-27,TQQQ,0.0,5,0.022221642471562775
2021-07-27,TQQQ,0.0,21,0.08831052622105362
2021-07-27,SMH,0.0,1,0.019748367574454972
2021-07-27,SMH,0.0,5,0.05960679133201241
2021-07-27,SMH,0.0,21,0.0615893208576459
2021-07-27,JD,0.0,1,0.09048795552810285
2021-07-27,JD,0.0,5,0.08188640481727327
2021-07-27,JD,0.0,21,0.17231904179342927
2021-07-27,BIDU,0.0,1,0.055513595166163165
2021-07-27,BIDU,0.0,5,0.03332975777325864
2021-07-27,BIDU,0.0,21,-0.013753068836832694
2021-07-27,NKE,-0.0003418157765635,1,0.006079027355623268
2021-07-27,NKE,-0.0003418157765635,5,0.038632637013046534
2021-07-27,NKE,-0.0003418157765635,21,0.033748299968786144
2021-07-27,SQ,0.0,1,0.021600000000000064
2021-07-27,SQ,0.0,5,0.07738645797287902
2021-07-27,SQ,0.0,21,0.07733079317469838
2021-07-27,FB,0.0,1,-0.032742887815352395
2021-07-27,FB,0.0,5,-0.06040153097447276
2021-07-27,FB,0.0,21,-0.009870279626831069
2021-07-27,CRM,0.0,1,0.0055544126722899545
2021-07-27,CRM,0.0,5,-0.01094270833181299
2021-07-27,CRM,0.0,21,0.09024294919841735
2021-07-27,HD,-0.0005201579391937,1,-0.0038200152788389063
2021-07-27,HD,-0.0005201579391937,5,0.014258175103252224
2021-07-27,HD,-0.0005201579391937,21,-0.00883577372340294
2021-07-27,ARKK,0.0,1,0.030313351498637786
2021-07-27,ARKK,0.0,5,0.022202381048621933
2021-07-27,ARKK,0.0,21,0.03312118037485978
2021-07-27,SNOW,0.0001624376300002,1,0.02444131419652007
2021-07-27,SNOW,0.0001624376300002,5,0.07747336756172352
2021-07-27,SNOW,0.0001624376300002,21,0.12381648114483135
2021-07-27,ZM,0.0,1,0.007792915531333877
2021-07-27,ZM,0.0,5,0.019145776027407302
2021-07-27,ZM,0.0,21,-0.07615587901626131
2021-07-27,BIIB,-0.0036745172991526,1,0.004448452058911645
2021-07-27,BIIB,-0.0036745172991526,5,0.019209029414244072
2021-07-27,BIIB,-0.0036745172991526,21,0.031109061925543302
2021-07-27,GOOGL,0.0,1,-0.00047759000734681756
2021-07-27,GOOGL,0.0,5,-0.00511542593073433
2021-07-27,GOOGL,0.0,21,0.04276345511210966
2021-07-27,PG,0.0,1,-0.010969442267967477
2021-07-27,PG,0.0,5,0.02540523494819935
2021-07-27,PG,0.0,21,0.015619861787079858
2021-07-27,NVDA,0.0,1,0.019560669456066826
2021-07-27,NVDA,0.0,5,0.03093388491425897
2021-07-27,NVDA,0.0,21,0.15409266896142682
2021-07-27,RBLX,0.0,1,0.04269337198576917
2021-07-27,RBLX,0.0,5,0.014657877044535472
2021-07-27,RBLX,0.0,21,0.1892532324580818
2021-07-27,PLTR,0.0,1,0.055088702147524815
2021-07-27,PLTR,0.0,5,0.03727742061875261
2021-07-27,PLTR,0.0,21,0.15203286902521695
2021-07-27,IWM,0.0,1,0.016580168098104586
2021-07-27,IWM,0.0,5,0.01043889483728111
2021-07-27,IWM,0.0,21,0.022715888434594378
2021-08-03,MS,0.0,1,0.0010389610389607284
2021-08-03,MS,0.0,5,0.05994084307746972
2021-08-03,MS,0.0,21,0.08229242949039306
2021-08-03,NIO,0.0,1,0.014672686230249532
2021-08-03,NIO,0.0,5,0.0030445198026076703
2021-08-03,NIO,0.0,21,-0.11811057678485526
2021-08-03,EWZ,-2.974847766239433e-05,1,0.0028909329829158725
2021-08-03,EWZ,-2.974847766239433e-05,5,-0.010170662802016728
2021-08-03,EWZ,-2.974847766239433e-05,21,-0.042257454319388765
2021-08-03,SPY,0.0,1,-0.0024296094459584916
2021-08-03,SPY,0.0,5,0.004547423660275496
2021-08-03,SPY,0.0,21,0.026213870847377585
2021-08-03,CRWD,-0.0018389004707638,1,0.036363636363637264
2021-08-03,CRWD,-0.0018389004707638,5,-0.000674594181845678
2021-08-03,CRWD,-0.0018389004707638,21,0.07536907448033536
2021-08-03,F,0.0006455349308004,1,-0.03870967741935505
2021-08-03,F,0.0006455349308004,5,-0.010361549860238073
2021-08-03,F,0.0006455349308004,21,-0.059861038755766205
2021-08-03,MSFT,0.0,1,0.00167656304575714
2021-08-03,MSFT,0.0,5,0.001109879739382702
2021-08-03,MSFT,0.0,21,0.05423580968480879
2021-08-03,MRNA,0.0007230925133423,1,0.07215836526181474
2021-08-03,MRNA,0.0007230925133423,5,0.1427830098904157
2021-08-03,MRNA,0.0007230925133423,21,0.05042422649698575
2021-08-03,WMT,0.0,1,-0.006573688966428959
2021-08-03,WMT,0.0,5,0.04296232869948713
2021-08-03,WMT,0.0,21,0.02888020344501352
2021-08-03,CMCSA,-0.0005143751240749,1,0.00017253278122830729
2021-08-03,CMCSA,-0.0005143751240749,5,0.00247257683626545
2021-08-03,CMCSA,-0.0005143751240749,21,0.050596435095479064
2021-08-03,SNAP,0.0,1,0.056241426611796985
2021-08-03,SNAP,0.0,5,0.0339693554258258
2021-08-03,SNAP,0.0,21,0.025721810085750363
2021-08-03,XLF,0.0,1,-0.007047980482515426
2021-08-03,XLF,0.0,5,0.03919049987373335
2021-08-03,XLF,0.0,21,0.034394048859491266
2021-08-03,LQD,0.0,1,0.00022010271459982356
2021-08-03,LQD,0.0,5,-0.018682071910380404
2021-08-03,LQD,0.0,21,-0.007016393226830231
2021-08-03,ORCL,-9.03668749718956e-05,1,0.004910714285713658
2021-08-03,ORCL,-9.03668749718956e-05,5,0.0005148781383473855
2021-08-03,ORCL,-9.03668749718956e-05,21,0.004460655843559036
2021-08-03,PTON,0.0,1,0.0058823529411753395
2021-08-03,PTON,0.0,5,-0.04422499185032602
2021-08-03,PTON,0.0,21,-0.1627788015142394
2021-08-03,TSM,0.0,1,0.003296703296702397
2021-08-03,TSM,0.0,5,-0.016197575829866362
2021-08-03,TSM,0.0,21,0.020455495279039226
2021-08-03,BABA,-0.0008493590203034,1,0.024421266853217327
2021-08-03,BABA,-0.0008493590203034,5,-0.004621532911041726
2021-08-03,BABA,-0.0008493590203034,21,-0.1168107101364807
2021-08-03,UNH,0.0,1,-0.000711068973690332
2021-08-03,UNH,0.0,5,-0.023869117730312306
2021-08-03,UNH,0.0,21,-0.009098530671177829
2021-08-03,GLD,0.0005016213948893,1,0.00029502006136405967
2021-08-03,GLD,0.0005016213948893,5,-0.04723452056192046
2021-08-03,GLD,0.0005016213948893,21,0.0014772666169198256
2021-08-03,COIN,-0.0004502348742677,1,0.0669574700109048
2021-08-03,COIN,-0.0004502348742677,5,0.17734136663541078
2021-08-03,COIN,-0.0004502348742677,21,0.16559802881562802
2021-08-03,GME,0.0,1,-0.04770942408377021
2021-08-03,GME,0.0,5,0.041110482677906846
2021-08-03,GME,0.0,21,0.36838212254416147
2021-08-03,ADBE,-0.0004048191869176,1,0.007568681761086271
2021-08-03,ADBE,-0.0004048191869176,5,0.0013886772532261116
2021-08-03,ADBE,-0.0004048191869176,21,0.07150147578583255
2021-08-03,AMC,-0.0014323650917912,1,-0.13531157270029703
2021-08-03,AMC,-0.0014323650917912,5,-0.02922752984263577
2021-08-03,AMC,-0.0014323650917912,21,0.3360390563471969
2021-08-03,DOCU,-0.0026577784927889,1,0.03452054794520487
2021-08-03,DOCU,-0.0026577784927889,5,0.031259887123997854
2021-08-03,DOCU,-0.0026577784927889,21,0.019653582735714714
2021-08-03,PYPL,0.0,1,0.012073394495413892
2021-08-03,PYPL,0.0,5,0.0074934604455819676
2021-08-03,PYPL,0.0,21,0.05417003766835082
2021-08-03,FCX,0.0,1,-0.023522975929978096
2021-08-03,FCX,0.0,5,0.052208342756627335
2021-08-03,FCX,0.0,21,-0.007124784766618819
2021-08-03,PDD,0.0,1,0.009814981949458401
2021-08-03,PDD,0.0,5,0.03775021979120907
2021-08-03,PDD,0.0,21,0.23333120991583733
2021-08-03,UBER,0.0,1,-0.0781864445986582
2021-08-03,UBER,0.0,5,0.009075313203212754
2021-08-03,UBER,0.0,21,-0.051897684266307365
2021-08-03,QCOM,0.0,1,0.003795580859427883
2021-08-03,QCOM,0.0,5,-0.013111934151405102
2021-08-03,QCOM,0.0,21,-0.009418799321955662
2021-08-03,TSLA,-0.0002981246746702,1,0.005657566385068424
2021-08-03,TSLA,-0.0002981246746702,5,0.0027656947766623308
2021-08-03,TSLA,-0.0002981246746702,21,0.038440065610695906
2021-08-03,AMAT,0.0,1,0.008120321988419388
2021-08-03,AMAT,0.0,5,-0.027043120430317313
2021-08-03,AMAT,0.0,21,-0.05515652259397541
2021-08-03,BA,0.0,1,-0.004609913509242114
2021-08-03,BA,0.0,5,0.03480168837962916
2021-08-03,BA,0.0,21,-0.03996304447968413
2021-08-03,V,0.0,1,-0.00042194092826997043
2021-08-03,V,0.0,5,0.004085292050683309
2021-08-03,V,0.0,21,-0.027466499024915048
2021-08-03,DIS,0.0,1,-0.0002894356005790355
2021-08-03,DIS,0.0,5,0.023534265161189172
2021-08-03,DIS,0.0,21,0.06463308131746892
2021-08-03,VOO,0.0,1,-0.002321790248481004
2021-08-03,VOO,0.0,5,0.004502465761226482
2021-08-03,VOO,0.0,21,0.026279449915280084
2021-08-03,ROKU,0.0,1,-0.07738695881985558
2021-08-03,ROKU,0.0,5,-0.09020791898747549
2021-08-03,ROKU,0.0,21,-0.11448308774506943
2021-08-03,XOM,0.000389386064634,1,-0.01963486048914942
2021-08-03,XOM,0.000389386064634,5,0.004447537956501324
2021-08-03,XOM,0.000389386064634,21,-0.07314367395172527
2021-08-03,SHOP,0.0,1,0.019172539721114656
2021-08-03,SHOP,0.0,5,0.0034486392316833703
2021-08-03,SHOP,0.0,21,0.013834433767315524
2021-08-03,MA,-0.0005615676618741,1,-0.002382370458606342
2021-08-03,MA,-0.0005615676618741,5,-0.00402768043898849
2021-08-03,MA,-0.0005615676618741,21,-0.0541731661071676
2021-08-03,CSCO,0.0,1,-0.008543965824136412
2021-08-03,CSCO,0.0,5,-0.01141661979865427
2021-08-03,CSCO,0.0,21,0.05236688347391927
2021-08-03,WISH,0.0037948198035257,1,-0.06822612085769908
2021-08-03,WISH,0.0037948198035257,5,0.016685943732293373
2021-08-03,WISH,0.0037948198035257,21,-0.2609970797309278
2021-08-03,NFLX,0.0,1,0.01358131148826014
2021-08-03,NFLX,0.0,5,0.011461294544538259
2021-08-03,NFLX,0.0,21,0.1338449951229599
2021-08-03,CAT,0.0007693036239771,1,-0.014254069151497961
2021-08-03,CAT,0.0007693036239771,5,0.03219972142660532
2021-08-03,CAT,0.0007693036239771,21,0.003780859099978051
2021-08-03,JNJ,0.0004235057026105,1,-0.0035017221584379143
2021-08-03,JNJ,0.0004235057026105,5,-0.0012901246694622115
2021-08-03,JNJ,0.0004235057026105,21,-0.0033562319583533284
2021-08-03,GS,0.0,1,-0.0035016586804277328
2021-08-03,GS,0.0,5,0.0729092663211448
2021-08-03,GS,0.0,21,0.08621452455292788
2021-08-03,MRK,-0.0011586896886112,1,-0.011650739625606255
2021-08-03,MRK,-0.0011586896886112,5,-0.016289817074320645
2021-08-03,MRK,-0.0011586896886112,21,-0.0015354946617990306
2021-08-03,DIA,0.0,1,-0.0066448025096246255
2021-08-03,DIA,0.0,5,0.005954748546513677
2021-08-03,DIA,0.0,21,0.00835859056531063
2021-08-03,EEM,0.0,1,0.005366040628593138
2021-08-03,EEM,0.0,5,-0.001491588895628726
2021-08-03,EEM,0.0,21,0.018156195984241674
2021-08-03,VZ,0.0,1,-0.005386963548212886
2021-08-03,VZ,0.0,5,-0.003925007139950476
2021-08-03,VZ,0.0,21,-0.013184250696230637
2021-08-03,GM,0.0007868301609908,1,-0.08079584775086557
2021-08-03,GM,0.0007868301609908,5,-0.059943849303743524
2021-08-03,GM,0.0007868301609908,21,-0.1544561604227085
2021-08-03,WFC,0.0,1,-0.013256360915116394
2021-08-03,WFC,0.0,5,0.06057768580159595
2021-08-03,WFC,0.0,21,-0.06702673446512752
2021-08-03,AMD,0.0,1,0.041758825090684404
2021-08-03,AMD,0.0,5,-0.058427056569417046
2021-08-03,AMD,0.0,21,-0.026637346916888016
2021-08-03,CVX,0.0,1,-0.01839072588534596
2021-08-03,CVX,0.0,5,-0.0007302657343118968
2021-08-03,CVX,0.0,21,-0.06328138145193563
2021-08-03,IVV,0.0,1,-0.002599751328133837
2021-08-03,IVV,0.0,5,0.0044621444560287715
2021-08-03,IVV,0.0,21,0.02612102223554258
2021-08-03,NVAX,0.0,1,0.20406407913127622
2021-08-03,NVAX,0.0,5,0.24494338359300183
2021-08-03,NVAX,0.0,21,0.3671041186193412
2021-08-03,EFA,0.0,1,-0.001616312321273683
2021-08-03,EFA,0.0,5,0.00026490468948392465
2021-08-03,EFA,0.0,21,0.01481188391218935
2021-08-03,JPM,0.0,1,-0.008123812643302308
2021-08-03,JPM,0.0,5,0.04247517833065506
2021-08-03,JPM,0.0,21,0.046740183529466184
2021-08-03,GOOG,0.0,1,-0.0003897044496163904
2021-08-03,GOOG,0.0,5,0.01392419549891355
2021-08-03,GOOG,0.0,21,0.0682085131309238
2021-08-03,XLV,0.0,1,-0.0024599329109208368
2021-08-03,XLV,0.0,5,-0.008142154017803716
2021-08-03,XLV,0.0,21,0.009209160480433742
2021-08-03,SPCE,0.000640697965815,1,-0.008684464458024954
2021-08-03,SPCE,0.000640697965815,5,0.018114025765578967
2021-08-03,SPCE,0.000640697965815,21,-0.13319845478505654
2021-08-03,AAPL,0.0,1,-0.0006118286879671642
2021-08-03,AAPL,0.0,5,-0.010224234716245895
2021-08-03,AAPL,0.0,21,0.04183746895590745
2021-08-03,XLK,0.0,1,0.004103699843668096
2021-08-03,XLK,0.0,5,-0.00177205547939141
2021-08-03,XLK,0.0,21,0.035425603280206386
2021-08-03,BAC,0.0,1,-0.004421326397919478
2021-08-03,BAC,0.0,5,0.07551497583863498
2021-08-03,BAC,0.0,21,0.07178565929154612
2021-08-03,TWTR,0.0,1,0.0026303490579813182
2021-08-03,TWTR,0.0,5,-0.04150690994203743
2021-08-03,TWTR,0.0,21,-0.04052395829415356
2021-08-03,C,0.0,1,-0.0037845705967979315
2021-08-03,C,0.0,5,0.06060824103830653
2021-08-03,C,0.0,21,0.03878014701916144
2021-08-03,XLE,0.0,1,-0.022900763358778664
2021-08-03,XLE,0.0,5,0.0008442223198134036
2021-08-03,XLE,0.0,21,-0.04126472290887151
2021-08-03,XLI,0.0,1,-0.014616790075968611
2021-08-03,XLI,0.0,5,0.003548292807824871
2021-08-03,XLI,0.0,21,0.0030857579045487915
2021-08-03,TLT,0.0,1,0.006519858958152547
2021-08-03,TLT,0.0,5,-0.02751360947019532
2021-08-03,TLT,0.0,21,-0.008074933911327298
2021-08-03,AMZN,0.0006200345450128,1,-0.0020839535576063772
2021-08-03,AMZN,0.0006200345450128,5,-0.011591079657226055
2021-08-03,AMZN,0.0006200345450128,21,0.03618255639277601
2021-08-03,HYG,0.0,1,-0.0018298261665141702
2021-08-03,HYG,0.0,5,-0.005462816161351913
2021-08-03,HYG,0.0,21,0.005208779819965259
2021-08-03,T,0.0011498379569702,1,-0.010298295454545192
2021-08-03,T,0.0011498379569702,5,-0.0038265630820718544
2021-08-03,T,0.0011498379569702,21,-0.034243985984955816
2021-08-03,QQQ,0.0,1,0.0033568036679207935
2021-08-03,QQQ,0.0,5,0.0005113121862407866
2021-08-03,QQQ,0.0,21,0.038906982875943186
2021-08-03,MU,0.0,1,0.020248447204969544
2021-08-03,MU,0.0,5,-0.05610841651154397
2021-08-03,MU,0.0,21,-0.08375379242774506
2021-08-03,ABNB,0.0,1,0.014970679544671794
2021-08-03,ABNB,0.0,5,0.01773996184504345
2021-08-03,ABNB,0.0,21,0.08715991788593513
2021-08-03,INTC,0.0,1,-0.0009259259259264407
2021-08-03,INTC,0.0,5,-0.0022165279209227506
2021-08-03,INTC,0.0,21,-0.005705617368867211
2021-08-03,PFE,0.0,1,-0.013916068710588814
2021-08-03,PFE,0.0,5,0.03967545234280956
2021-08-03,PFE,0.0,21,0.01168174536941724
2021-08-03,TQQQ,0.0,1,0.01032152669488351
2021-08-03,TQQQ,0.0,5,0.0014633462806556974
2021-08-03,TQQQ,0.0,21,0.11559042931535923
2021-08-03,SMH,0.0,1,0.012459188651630981
2021-08-03,SMH,0.0,5,-0.006535572928792477
2021-08-03,SMH,0.0,21,0.015922311134729084
2021-08-03,FXI,0.0,1,0.012500000000000178
2021-08-03,FXI,0.0,5,0.023486300842699426
2021-08-03,FXI,0.0,21,0.026900501506303076
2021-08-03,JD,0.0,1,0.024571428571428022
2021-08-03,JD,0.0,5,0.02707516570012436
2021-08-03,JD,0.0,21,0.1573668930203237
2021-08-03,IYR,0.0,1,-0.003095104108047031
2021-08-03,IYR,0.0,5,-0.011015548918551277
2021-08-03,IYR,0.0,21,0.038686586946506174
2021-08-03,BIDU,0.0,1,-0.0004881025015250895
2021-08-03,BIDU,0.0,5,0.015909994599562993
2021-08-03,BIDU,0.0,21,0.020320353056337503
2021-08-03,NKE,0.0001718018329302,1,0.00608365019011492
2021-08-03,NKE,0.0001718018329302,5,0.006351739015778568
2021-08-03,NKE,0.0001718018329302,21,-0.03732774229088687
2021-08-03,SQ,0.0,1,-0.010986964618248996
2021-08-03,SQ,0.0,5,0.01872569145329095
2021-08-03,SQ,0.0,21,0.0032007525627828493
2021-08-03,FB,0.0,1,0.023683835069197023
2021-08-03,FB,0.0,5,0.02958411133744554
2021-08-03,FB,0.0,21,0.0881432077419877
2021-08-03,CRM,0.0,1,0.015724447772370587
2021-08-03,CRM,0.0,5,0.013014167432952028
2021-08-03,CRM,0.0,21,0.11073805253574476
2021-08-03,HD,0.0,1,-0.003089341440619897
2021-08-03,HD,0.0,5,-0.0018994642829098796
2021-08-03,HD,0.0,21,-0.02264223077859806
2021-08-03,ARKK,0.0,1,0.021164902924757145
2021-08-03,ARKK,0.0,5,0.01314941775391043
2021-08-03,ARKK,0.0,21,0.033581161599802845
2021-08-03,SNOW,-0.0008704711653598,1,-0.037382187864026695
2021-08-03,SNOW,-0.0008704711653598,5,-0.03230684547341578
2021-08-03,SNOW,-0.0008704711653598,21,0.066824038073663
2021-08-03,ZM,0.0,1,0.06431341088380904
2021-08-03,ZM,0.0,5,-0.0012711484359388958
2021-08-03,ZM,0.0,21,-0.23613797524032532
2021-08-03,BIIB,0.0007005879661828,1,-0.0006489675516225812
2021-08-03,BIIB,0.0007005879661828,5,-0.0051890989977281254
2021-08-03,BIIB,0.0007005879661828,21,-0.0011973003240883795
2021-08-03,GOOGL,0.0,1,-0.002031019202363149
2021-08-03,GOOGL,0.0,5,0.009683532756590174
2021-08-03,GOOGL,0.0,21,0.06755507096040425
2021-08-03,PG,-0.0007218213194982,1,-0.009517193469954166
2021-08-03,PG,-0.0007218213194982,5,-0.011778899587343794
2021-08-03,PG,-0.0007218213194982,21,0.000754875495992291
2021-08-03,NVDA,0.0,1,0.029774283540450863
2021-08-03,NVDA,0.0,5,0.010749870452591792
2021-08-03,NVDA,0.0,21,0.13362622681877
2021-08-03,RBLX,0.0,1,0.05829538061158157
2021-08-03,RBLX,0.0,5,0.10080744689103982
2021-08-03,RBLX,0.0,21,0.11180858897173862
2021-08-03,PLTR,0.0,1,0.0022532672374944163
2021-08-03,PLTR,0.0,5,0.03550013087002002
2021-08-03,PLTR,0.0,21,0.17309707421661114
2021-08-03,IWM,0.0005615676618741,1,-0.007864351304663675
2021-08-03,IWM,0.0005615676618741,5,0.01194223555701801
2021-08-03,IWM,0.0005615676618741,21,0.03533328149820125
2021-08-10,MS,0.0,1,0.017621145374450142
2021-08-10,MS,0.0,5,0.004719868916083558
2021-08-10,MS,0.0,21,0.016672179038569324
2021-08-10,NIO,0.0,1,0.0027051397655541987
2021-08-10,NIO,0.0,5,-0.15067657498359333
2021-08-10,NIO,0.0,21,-0.13186950027832256
2021-08-10,EWZ,0.0,1,-0.0063745019920321555
2021-08-10,EWZ,0.0,5,-0.046404278165950275
2021-08-10,EWZ,0.0,21,-0.05730364064696192
2021-08-10,SPY,0.0,1,0.0026446654611216314
2021-08-10,SPY,0.0,5,0.0014034857306767234
2021-08-10,SPY,0.0,21,0.014623618715508768
2021-08-10,CRWD,-0.0008510384433883,1,-0.05198716170701756
2021-08-10,CRWD,-0.0008510384433883,5,-0.08353398907506149
2021-08-10,CRWD,-0.0008510384433883,21,0.06389313829639032
2021-08-10,F,0.000670474932148,1,0.009427121102248526
2021-08-10,F,0.000670474932148,5,-0.06484269386177643
2021-08-10,F,0.000670474932148,21,-0.07401930821982272
2021-08-10,MSFT,0.0,1,-2.220446049250313e-16
2021-08-10,MSFT,0.0,5,0.021729792390923097
2021-08-10,MSFT,0.0,21,0.037144158599405785
2021-08-10,MRNA,0.0,1,-0.1429864253393669
2021-08-10,MRNA,0.0,5,-0.08086319353858706
2021-08-10,MRNA,0.0,21,0.06197696033924882
2021-08-10,WMT,0.0,1,0.00020006682231810125
2021-08-10,WMT,0.0,5,0.0035956628920901235
2021-08-10,WMT,0.0,21,-0.02285025056447365
2021-08-10,CMCSA,-0.00039945741339,1,0.01721170395869187
2021-08-10,CMCSA,-0.00039945741339,5,0.02346645064232078
2021-08-10,CMCSA,-0.00039945741339,21,0.022881785396518195
2021-08-10,SNAP,0.0,1,0.016356382978722328
2021-08-10,SNAP,0.0,5,-0.04821787248512621
2021-08-10,SNAP,0.0,21,-0.002160026982431118
2021-08-10,XLF,0.0,1,0.012777053455019338
2021-08-10,XLF,0.0,5,-0.007168556029492845
2021-08-10,XLF,0.0,21,-0.013678321421587425
2021-08-10,LQD,0.0,1,0.0013455931823280753
2021-08-10,LQD,0.0,5,0.0085866281042134
2021-08-10,LQD,0.0,21,0.014145972521130479
2021-08-10,ORCL,0.0,1,-0.004016064257028162
2021-08-10,ORCL,0.0,5,0.014469423034310203
2021-08-10,ORCL,0.0,21,0.001201908222135617
2021-08-10,PTON,0.0,1,-0.006252752091589819
2021-08-10,PTON,0.0,5,0.000695554116664221
2021-08-10,PTON,0.0,21,-0.03762150935575159
2021-08-10,TSM,0.0,1,-0.004124420003436713
2021-08-10,TSM,0.0,5,-0.04240960839840868
2021-08-10,TSM,0.0,21,0.053696885954083395
2021-08-10,BABA,-0.0004711352943903,1,-0.0029659933520835846
2021-08-10,BABA,-0.0004711352943903,5,-0.1162596740128996
2021-08-10,BABA,-0.0004711352943903,21,-0.1420136445504503
2021-08-10,UNH,0.0,1,-0.00917965904123541
2021-08-10,UNH,0.0,5,0.025916302312368522
2021-08-10,UNH,0.0,21,0.00856946750801646
2021-08-10,GLD,0.0,1,0.014481094127112293
2021-08-10,GLD,0.0,5,0.03334423710337353
2021-08-10,GLD,0.0,21,0.03854157129219382
2021-08-10,COIN,0.0,1,0.011769898484625285
2021-08-10,COIN,0.0,5,-0.08801905175773261
2021-08-10,COIN,0.0,21,-0.04800830335707462
2021-08-10,GME,0.0,1,0.0023974763406944266
2021-08-10,GME,0.0,5,0.031129736034433142
2021-08-10,GME,0.0,21,0.278349205213276
2021-08-10,ADBE,-0.0001727361147657,1,0.00689999034966382
2021-08-10,ADBE,-0.0001727361147657,5,0.021468098237653277
2021-08-10,ADBE,-0.0001727361147657,21,0.06311115997122507
2021-08-10,AMC,-0.0016673938424006,1,0.0053492762743867495
2021-08-10,AMC,-0.0016673938424006,5,0.15927328535991725
2021-08-10,AMC,-0.0016673938424006,21,0.48006994836725514
2021-08-10,DOCU,-0.0041258814864532,1,-0.02774086378737517
2021-08-10,DOCU,-0.0041258814864532,5,-0.05707711620222944
2021-08-10,DOCU,-0.0041258814864532,21,-0.06125605972642589
2021-08-10,PYPL,0.0,1,0.00652189754426824
2021-08-10,PYPL,0.0,5,-0.013625087205909048
2021-08-10,PYPL,0.0,21,0.04675946453129454
2021-08-10,FCX,0.0,1,0.008584807492196811
2021-08-10,FCX,0.0,5,-0.10682971598775926
2021-08-10,FCX,0.0,21,-0.09203213203657279
2021-08-10,PDD,0.0,1,-0.0223189983669021
2021-08-10,PDD,0.0,5,-0.14223415339598877
2021-08-10,PDD,0.0,21,0.17552772087594448
2021-08-10,UBER,0.0,1,-0.008312168090510719
2021-08-10,UBER,0.0,5,-0.05448131566396386
2021-08-10,UBER,0.0,21,-0.06430250409917482
2021-08-10,QCOM,0.0,1,0.006524725274725585
2021-08-10,QCOM,0.0,5,-0.008391231134802779
2021-08-10,QCOM,0.0,21,-0.027510576053180302
2021-08-10,TSLA,-0.0005283688032784,1,-0.0015387436077993755
2021-08-10,TSLA,-0.0005283688032784,5,-0.0645789563467265
2021-08-10,TSLA,-0.0005283688032784,21,0.06644891078457327
2021-08-10,AMAT,0.0,1,-0.030267837700515665
2021-08-10,AMAT,0.0,5,-0.06683595440146994
2021-08-10,AMAT,0.0,21,-0.01838847378360786
2021-08-10,BA,0.0,1,0.014929171261344854
2021-08-10,BA,0.0,5,-0.06361819264363455
2021-08-10,BA,0.0,21,-0.09245133083792356
2021-08-10,V,0.0,1,-0.012734837977556701
2021-08-10,V,0.0,5,-0.014877361930058286
2021-08-10,V,0.0,21,-0.04415004410143086
2021-08-10,DIS,0.0,1,0.008030765750480784
2021-08-10,DIS,0.0,5,-0.007323117004023327
2021-08-10,DIS,0.0,21,0.05408883976933554
2021-08-10,VOO,0.0,1,0.002704829349857052
2021-08-10,VOO,0.0,5,0.0014775039806955714
2021-08-10,VOO,0.0,21,0.014695938931666874
2021-08-10,ROKU,0.0,1,-0.02120433113117548
2021-08-10,ROKU,0.0,5,-0.05919339855306294
2021-08-10,ROKU,0.0,21,-0.10568477816253197
2021-08-10,XOM,0.0008714166968153,1,0.002744896208612513
2021-08-10,XOM,0.0008714166968153,5,-0.04902152108579283
2021-08-10,XOM,0.0008714166968153,21,-0.0716987294616852
2021-08-10,SHOP,0.0,1,-0.03066898064769641
2021-08-10,SHOP,0.0,5,-0.03400804981976702
2021-08-10,SHOP,0.0,21,-0.012347742015245355
2021-08-10,MA,0.0,1,-0.010439049586776772
2021-08-10,MA,0.0,5,-0.014026314373678517
2021-08-10,MA,0.0,21,-0.04528750988944641
2021-08-10,CSCO,0.0,1,0.004861361181130119
2021-08-10,CSCO,0.0,5,0.008320521084741017
2021-08-10,CSCO,0.0,21,0.05369727920832057
2021-08-10,WISH,0.0039933738920216,1,-0.04142581888246666
2021-08-10,WISH,0.0039933738920216,5,-0.35042482048459356
2021-08-10,WISH,0.0039933738920216,21,-0.3338426533555445
2021-08-10,NFLX,0.0,1,-0.009689922480620061
2021-08-10,NFLX,0.0,5,0.004440491861767426
2021-08-10,NFLX,0.0,21,0.14773802842117423
2021-08-10,CAT,0.0008519692266928,1,0.037368789363191546
2021-08-10,CAT,0.0008519692266928,5,-0.007844510355821233
2021-08-10,CAT,0.0008519692266928,21,-0.039257908495631266
2021-08-10,JNJ,0.0001727361147657,1,0.00011496234983043863
2021-08-10,JNJ,0.0001727361147657,5,0.028611523186546473
2021-08-10,JNJ,0.0001727361147657,21,-0.03283138354530801
