precision,recall,f1,hub_recovery,kendall_tau,N,T,T_N,trial,dgp,method
0.9595959595959596,0.38,0.5444126074498568,0.2,0.30690760730988714,100,500,5.0,7,linear,LASSO
0.4839816933638444,0.43119266055045874,0.45606469002695416,0.0,0.21496777408461332,100,500,5.0,7,threshold,OLS
1.0,0.08970438328236494,0.1646398503274088,0.0,-0.0634129091627773,100,500,5.0,7,threshold,LASSO
0.07857789855072464,0.694,0.14117168429617574,0.0,-0.021842744707902317,100,1000,10.0,0,linear,OLS
0.5182724252491694,0.624,0.5662431941923775,0.0,0.3965166234104276,100,1000,10.0,0,linear,LASSO
0.5422459893048128,0.5184049079754601,0.5300575013068479,0.0,0.34545508894113314,100,1000,10.0,0,threshold,OLS
1.0,0.2085889570552147,0.34517766497461927,0.2,-0.07207770960155985,100,1000,10.0,0,threshold,LASSO
0.0815388337769175,0.674,0.14547809194906108,0.2,0.1538908598165392,100,1000,10.0,1,linear,OLS
0.7270029673590505,0.49,0.5854241338112306,0.2,0.19794159336607972,100,1000,10.0,1,linear,LASSO
0.5217391304347826,0.503582395087001,0.5125,0.2,0.34986676439436415,100,1000,10.0,1,threshold,OLS
0.9948979591836735,0.19959058341862845,0.33248081841432225,0.2,0.021944597957464316,100,1000,10.0,1,threshold,LASSO
0.05371069182389937,0.854,0.10106508875739645,0.0,-0.0026197123227501974,100,1000,10.0,2,linear,OLS
0.4421965317919075,0.612,0.5134228187919463,0.0,0.2585167071407996,100,1000,10.0,2,linear,LASSO
0.540420819490587,0.5025746652935118,0.5208110992529349,0.0,0.3838403556111947,100,1000,10.0,2,threshold,OLS
0.9947368421052631,0.19464469618949537,0.32558139534883723,0.0,-0.0004761224635533814,100,1000,10.0,2,threshold,LASSO
0.09693734194998595,0.69,0.16999260901699925,0.0,0.20683974303528208,100,1000,10.0,3,linear,OLS
0.8375796178343949,0.526,0.6461916461916462,0.6,0.3672054245734749,100,1000,10.0,3,linear,LASSO
0.5411635565312843,0.5015259409969481,0.5205913410770855,0.0,0.38918583371191673,100,1000,10.0,3,threshold,OLS
0.9891304347826086,0.18514750762970497,0.31191088260497,0.0,0.09659181031107161,100,1000,10.0,3,threshold,LASSO
0.07873259721555449,0.656,0.14059151307329618,0.2,0.18518833047862931,100,1000,10.0,4,linear,OLS
0.8,0.512,0.624390243902439,0.2,0.32821552294675993,100,1000,10.0,4,linear,LASSO
0.5408052230685527,0.5087001023541453,0.5242616033755274,0.2,0.30714325783979407,100,1000,10.0,4,threshold,OLS
1.0,0.218014329580348,0.35798319327731093,0.0,0.04733128226683331,100,1000,10.0,4,threshold,LASSO
0.06978119455943228,0.708,0.12704109097434058,0.0,-0.0034882977357925194,100,1000,10.0,5,linear,OLS
0.6481113320079522,0.652,0.650049850448654,0.2,0.4408815493211849,100,1000,10.0,5,linear,LASSO
0.5327510917030568,0.5010266940451745,0.5164021164021164,0.2,0.22204868320343102,100,1000,10.0,5,threshold,OLS
1.0,0.19507186858316222,0.32646048109965636,0.0,0.0009840773464372893,100,1000,10.0,5,threshold,LASSO
0.06668001601922306,0.666,0.12122315253003277,0.2,-0.02439029336232191,100,1000,10.0,6,linear,OLS
0.32021857923497266,0.586,0.41413427561837457,0.0,0.0941652224556757,100,1000,10.0,6,linear,LASSO
0.5448430493273543,0.5010309278350515,0.5220193340494093,0.2,0.4716491761843078,100,1000,10.0,6,threshold,OLS
0.9948979591836735,0.20103092783505155,0.3344768439108062,0.0,0.0031656109865526084,100,1000,10.0,6,threshold,LASSO
0.08426966292134831,0.72,0.15088013411567477,0.0,0.05005804643800035,100,1000,10.0,7,linear,OLS
0.6181434599156118,0.586,0.6016427104722792,0.0,0.2883400226998739,100,1000,10.0,7,linear,LASSO
0.5168067226890757,0.5030674846625767,0.5098445595854922,0.4,0.3502889960833926,100,1000,10.0,7,threshold,OLS
1.0,0.18507157464212678,0.31233822260569455,0.0,0.0971192412489,100,1000,10.0,7,threshold,LASSO
